weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O2_params-v_0 O2_params-v_0_2 O2_params-I01_spec1 O2_params-I02_spec1 O2_params-I01_spec2 O2_params-I02_spec2 O2_params-I01_spec3 O2_params-I02_spec3
5.605952285577377945e-05 -1.333462942642412372e+03 2.179587847591429872e-02 -3.426394665621335101e-03 -2.734050182280811647e+00 9.397531516140342944e+01 7.189899572619571355e-01 6.401209182214253612e-01 4.404797300101154889e+00 -8.805675951192970530e-02 3.036445514800718559e-01 5.126074477902577975e-01 -1.635590177050490297e+02 -1.747701529916841139e+02 3.423564568835857358e+01 8.599799573290867727e+01 1.431993872765236020e+01 2.857467507236732729e+01 1.515637488341980976e+01 8.254180264115996124e+01
4.848674848572846432e-05 -1.333608066143287715e+03 -1.212434895363695420e-02 -5.778388518663997442e-02 -2.730398536290944200e+00 7.276533231891200160e+01 5.773656112358234171e-01 6.995869528442155705e-01 4.423157653134460077e+00 -8.956822812653397747e-02 2.807120675731860082e-01 5.057307073682948406e-01 -1.643369278389900785e+02 -1.752744065778906588e+02 3.343593223146778826e+01 8.044137702848908589e+01 1.143774937283925652e+01 2.768991131216080959e+01 1.922197793699897872e+01 7.624147848853768039e+01
5.979656227566949384e-05 -1.333398408504524014e+03 7.399699583151039817e-02 1.923235889388683062e-02 -2.737723869022028467e+00 9.362920153421310943e+01 7.287620327811499266e-01 6.127136903039692717e-01 4.409178845636036570e+00 -1.155493389878223809e-01 3.726861184089262924e-01 3.907718727711276818e-01 -1.676191196995340817e+02 -1.743364588253021168e+02 3.048086847443576275e+01 7.621121749034554682e+01 1.179177609154635675e+01 2.649207563663991039e+01 1.486200544461124906e+01 8.047666281821675227e+01
4.872270928803561864e-05 -1.333603211445583383e+03 5.307434242619407661e-02 -1.628855880688573343e-02 -2.709732979142974507e+00 1.110736520779058907e+02 7.367683180268876919e-01 6.358269085436838441e-01 4.421208966625186143e+00 -1.205158386177411778e-01 3.339636744933132118e-01 6.186498789998630121e-01 -1.673429900541214010e+02 -1.715441671306460591e+02 3.260026167431750821e+01 7.779497620513164691e+01 1.156513453843488470e+01 2.542262237444070649e+01 1.757071036829793798e+01 8.810529214480699522e+01
4.975207726488068533e-05 -1.333582304459998340e+03 8.487602232251617584e-02 2.484617625579721434e-02 -2.696309782085895890e+00 9.058192217826969284e+01 7.722081536934042312e-01 6.157199128137549327e-01 4.430942924541628969e+00 -1.273133525882419459e-01 3.514568480974733511e-01 1.815404339872454531e-01 -1.661807870613093030e+02 -1.771187609351974004e+02 3.079880000466195256e+01 8.165778768670939769e+01 1.236093836666163348e+01 3.014052579563109191e+01 1.875965259384349082e+01 7.461113111528838715e+01
5.186764539271195988e-05 -1.333540661483861641e+03 9.392012888749226573e-02 2.300972637877024551e-02 -2.703572867227458154e+00 9.469866337729092720e+01 8.034170626530694470e-01 5.852204679979898794e-01 4.417067378584409454e+00 -1.046595042141329479e-01 3.738707271080254912e-01 4.345798509529941178e-01 -1.630763017008949305e+02 -1.740208044039380013e+02 3.093982128410488386e+01 8.745963400322442283e+01 1.351637627659807350e+01 2.720637540644255026e+01 1.932337592585986386e+01 9.685130376369599503e+01
5.429638019195479222e-05 -1.332569780448415713e+03 3.372145610358018297e-02 -4.348621934721356996e-02 -2.706352680713479675e+00 9.743522645142201100e+01 6.727535224055604113e-01 6.412695702344507476e-01 4.406701326317310041e+00 -1.310344172174628952e-01 3.355659037206255579e-01 5.903025661211318553e-01 -1.684274380174520047e+02 -1.735943306465059095e+02 3.008187784981231161e+01 8.733823926581018782e+01 1.517149657999483736e+01 2.661683376274859114e+01 1.889889582761583497e+01 7.949209197106499403e+01
5.727990701132611059e-05 -1.332516288110756477e+03 -5.783914763820341420e-02 -9.453725128480786055e-02 -2.708309712874960695e+00 9.235047203624152701e+01 5.636907329434936997e-01 7.155831596994146615e-01 4.419542827624075798e+00 -9.834725753479878207e-02 2.490510256432101333e-01 7.642966471208418877e-01 -1.691303519165298894e+02 -1.756739341089607649e+02 3.409766909709488658e+01 7.936093892206774569e+01 1.537990426717983361e+01 3.027107500885994895e+01 1.476552379971163376e+01 9.586385344772985206e+01
9.424108289632640784e-05 -1.332018381799329291e+03 1.916898639073602584e-02 -3.053885332726806456e-02 -2.680958978469799803e+00 1.015720617329766924e+02 6.576955679763034635e-01 6.459038765294102813e-01 4.413041843872797187e+00 -1.136900114158163611e-01 2.914338784487060519e-01 5.778198331973117829e-01 -1.685861569745154611e+02 -1.771725171167293524e+02 3.258159364267132219e+01 8.146312376806785949e+01 1.089914645062983745e+01 2.849757907585859229e+01 1.683688666287741498e+01 7.019688056365048112e+01
6.842407009648988588e-05 -1.332338513345280944e+03 -4.885363371229994867e-03 -4.918025928742124353e-02 -2.761508330384302212e+00 7.557939022681748042e+01 5.819131112460278477e-01 6.809013915932153882e-01 4.414709258536614556e+00 -1.024523432330708417e-01 2.656603580795748876e-01 4.274552087798995648e-01 -1.694974802201971897e+02 -1.722249099858312889e+02 3.405303631325529068e+01 8.114924744565843184e+01 1.509445750875493175e+01 2.791575609241181510e+01 1.429573826059371555e+01 8.994933703519802748e+01
