weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O3b_params-v_0 O3b_params-I01_spec1 O3b_params-I01_spec2 O3b_params-I01_spec3
8.607750464814930094e-05 -2.155072950874662183e+03 1.364397557311858022e-01 8.682823469002176608e-03 -3.696147015188326890e-01 8.176392009240146308e+01 9.024868128297491854e-01 2.812960951795045461e-01 4.589366379283852382e+00 -6.654801241730374795e-01 -1.680415350258508411e-01 2.450087230582227368e-02 2.012284696590867838e+01 1.250267333073828979e+01 1.445707375792960647e+02 1.366163043486785398e+02
8.887667650399231842e-05 -2.155040949230339720e+03 1.291930803615566614e-01 2.624430576368452783e-02 -3.903180431813217943e-01 8.580942431467295251e+01 9.140914591760244123e-01 2.771089114650658325e-01 4.585292734756653665e+00 -6.909738124579414276e-01 -1.396592324497096804e-01 2.298400970372660793e-02 2.049281640702827190e+01 1.404107469319526658e+01 1.417351052921272867e+02 1.220065523095417177e+02
9.405784820474080319e-05 -2.154984288982484031e+03 1.407803285031629936e-01 3.543575934885764833e-02 -3.448416585806648449e-01 8.073504441525568609e+01 8.580512608255059792e-01 2.926320572424156441e-01 4.587727073218406559e+00 -6.391412087965004929e-01 -1.931295364428105010e-01 7.606440108008712120e-02 1.699311339891832517e+01 1.018908713034327818e+01 1.493542949303984244e+02 1.138575941883709390e+02
9.609740190571652342e-05 -2.154962836701612105e+03 1.237423011705790776e-01 3.896363516955508866e-02 -3.202910574287667345e-01 8.157285259376192244e+01 8.762545589270344104e-01 2.831870377303978836e-01 4.588803613423475092e+00 -6.553812392489759553e-01 -2.087971085823927542e-01 4.449147450923788411e-02 2.145935139079867326e+01 1.117814461573107820e+01 1.469113269197684986e+02 1.055621347315443046e+02
9.790799075226596369e-05 -2.154944170814121208e+03 1.302521948743018687e-01 2.728661114467520465e-02 -3.237021284681662614e-01 9.764456314484029065e+01 8.835176838507476926e-01 2.849371074275275362e-01 4.594501106568065651e+00 -6.411648656103428046e-01 -1.962716079194057883e-01 1.020503540958944411e-01 1.990394994195779077e+01 1.163457338162654509e+01 1.450442851611637423e+02 9.844941813136365738e+01
9.446604908089238563e-05 -2.154979958480940695e+03 1.202548565420488436e-01 3.437317946363771526e-02 -3.107359432015592837e-01 1.214632588242299533e+02 8.231724897628718285e-01 2.939873034969716081e-01 4.593521738142342770e+00 -6.504045997513590027e-01 -2.003387392486852825e-01 2.056027242994553916e-01 2.076857814461567386e+01 9.079413859201746817e+00 1.589957663820832465e+02 9.028759481020797750e+01
9.438645950938959151e-05 -2.154980801356439770e+03 1.423066764595073141e-01 4.861918255152392065e-02 -3.369296055704520398e-01 8.346117735047644715e+01 8.480385409653424800e-01 2.987914660216933749e-01 4.592229332881795578e+00 -6.338456382462154259e-01 -1.830182297447793260e-01 5.934560198806219239e-02 1.976391899406084462e+01 1.158111727219734988e+01 1.576758738807506575e+02 1.112129881722877514e+02
8.711641576552493793e-05 -2.155060953645474910e+03 1.119142480465273037e-01 4.432634111805308641e-02 -3.415684801382061764e-01 7.841025243419043989e+01 8.181059040972669116e-01 2.904249993321376122e-01 4.589430807940458656e+00 -6.628399137135003727e-01 -1.572973335983889331e-01 9.835173064704363921e-02 1.966343186467219084e+01 1.104210776933733840e+01 1.595986576072783123e+02 1.124145872933292054e+02
8.894810526998352899e-05 -2.155040145869085791e+03 1.290001343392001842e-01 4.802185723929522365e-02 -3.199834753397587939e-01 8.656213639173647323e+01 8.767780891776417729e-01 2.843669796269573946e-01 4.585102916315207722e+00 -6.698000454501631395e-01 -2.216888706446860091e-01 4.727100122730353016e-02 2.007328916715817968e+01 9.554449836466915258e+00 1.496352877732187778e+02 1.073708524422631854e+02
8.762791098009860020e-05 -2.155055099416214034e+03 7.941794366385099280e-02 6.935368605513020368e-02 -3.465670049747182624e-01 8.544666128234761970e+01 7.976841699184766821e-01 3.016216334837890645e-01 4.587798292368695741e+00 -6.760041273540540185e-01 -1.436611782626850964e-01 1.210671800112704949e-01 2.127762390756311106e+01 9.348932098549589398e+00 1.551158356703941195e+02 9.990850221752000948e+01
9.267693972126136884e-05 -2.154999079302723203e+03 1.104317171247762019e-01 4.153653877609231326e-02 -3.205243465785443391e-01 9.459033682297092582e+01 8.462697514271751986e-01 2.934013186505954884e-01 4.590214281020630338e+00 -6.370006311777598462e-01 -1.644763955210617468e-01 1.200098221780023511e-01 2.162970403093126492e+01 8.802377746946699943e+00 1.490852730905057797e+02 1.049374643391188755e+02
8.865659306008618799e-05 -2.155043428580347609e+03 1.460693777383534064e-01 3.883663909211670928e-02 -3.620384510242491416e-01 7.745591552493563370e+01 8.875396241044352097e-01 2.752139901358057195e-01 4.585474810569948545e+00 -6.823725055446070442e-01 -1.481475321761993591e-01 1.889264655521240635e-02 2.018318389467086149e+01 1.120139003700915126e+01 1.462630462526119857e+02 1.243855992692308803e+02
8.950386158968945925e-05 -2.155033917211299013e+03 1.318083036473422787e-01 3.629013941396661003e-02 -3.282582168266365841e-01 8.432615802232292879e+01 8.486705115838490965e-01 2.953328993425646809e-01 4.591937268983923737e+00 -6.325476344697997799e-01 -1.508680655729643938e-01 9.260895494021272045e-02 1.902892195953498344e+01 1.137924560722669654e+01 1.432594536454020329e+02 1.052062725759168558e+02
8.749470692688375703e-05 -2.155056620682632911e+03 1.332240872853893976e-01 2.279137804708125659e-02 -3.544504285448009107e-01 9.077541964977226030e+01 8.887780527305930711e-01 2.746972661656362225e-01 4.583125150727639152e+00 -6.889996866304193279e-01 -1.610611039860161409e-01 5.711636635083783969e-02 1.849149234000620368e+01 8.351734886322127238e+00 1.483827437222532524e+02 1.175193805368089954e+02
1.013016457541373623e-04 -2.154910096324440929e+03 1.339960580267080814e-01 -3.402703608785279110e-03 -3.424500128636078777e-01 1.011593829284021666e+02 9.145048567642585224e-01 2.832365042997059268e-01 4.590211063217547682e+00 -6.544320561635352806e-01 -1.585775080277591620e-01 5.061478796913074230e-02 2.037018124126547036e+01 1.295454099368609135e+01 1.551279718268047247e+02 1.076010757391465660e+02
9.599528627719322669e-05 -2.154963899892919471e+03 1.395648766844835020e-01 4.976377733232650868e-02 -3.699615929558675020e-01 9.423895944881112996e+01 8.573098140551254076e-01 2.868993685728302712e-01 4.587497370636821614e+00 -6.676589066345290924e-01 -1.664453202653106700e-01 1.036413996945583088e-01 1.823503015742517164e+01 8.798418778231841486e+00 1.453876121764973277e+02 1.203954108070824986e+02
9.508387499309325040e-05 -2.154973439585160122e+03 1.244524684463866604e-01 4.511598940016811610e-02 -3.142675320283525586e-01 8.333733776063301946e+01 8.132510592614937694e-01 3.028099364922758885e-01 4.594146644263834567e+00 -6.312085664204358793e-01 -1.918503662367414542e-01 9.394523015179859216e-02 2.041130801619684121e+01 1.140154720980435243e+01 1.564219569671663237e+02 9.443782845011571681e+01
8.638001609662556140e-05 -2.155069442628023353e+03 1.455391136354317327e-01 2.993123165105107675e-02 -3.493978870567326922e-01 8.581780479235531800e+01 8.909525092936605439e-01 2.769886453351531053e-01 4.587376257664654844e+00 -6.582716724514858786e-01 -1.884552491401509933e-01 1.273451708065416639e-02 1.975951001937326623e+01 1.256739614257584847e+01 1.403008516850423462e+02 1.069267342896301756e+02
9.108427094135524565e-05 -2.155016413849608853e+03 1.201666380602563755e-01 4.889211720511477122e-02 -3.562110824971300715e-01 7.748045978809170720e+01 8.820379328932511642e-01 2.892712094697865721e-01 4.593813394836513631e+00 -6.816625020217947917e-01 -1.857074330453705180e-01 2.554865801745843587e-02 1.881465416972872617e+01 1.238890845727425116e+01 1.413100817864638827e+02 1.093472136685446117e+02
2.918368805248425083e-04 -2.153852003964064806e+03 1.203567052475705557e-01 3.705053096141458502e-02 -3.422563427514884182e-01 6.503402160974528101e+01 8.208688539265265316e-01 2.954329715111406185e-01 4.591163323094777482e+00 -6.270667559028952898e-01 -1.719881662638713671e-01 4.716491381950162209e-02 1.997487091349029242e+01 1.318521011528217457e+01 1.485045932258910568e+02 1.205859284012650363e+02
1.615666740851470805e-04 -2.154443281081803434e+03 1.340822169803199959e-01 3.574616535395555572e-02 -3.272628838416022923e-01 1.046234329853239586e+02 9.013316592348132872e-01 2.878417922121046524e-01 4.593604875517535824e+00 -6.722249111880354011e-01 -1.863830861819666396e-01 8.179895643435275421e-02 1.934930585220402577e+01 1.221668742489356774e+01 1.453206060082756892e+02 1.206008269799661008e+02
9.414551513619924159e-05 -2.154983357363237246e+03 1.484027393016041640e-01 4.272079336634609925e-02 -3.382009733072330881e-01 8.475341887864483681e+01 8.728598439192520875e-01 2.858965427150818028e-01 4.597374856000621790e+00 -6.594164853264532500e-01 -1.763469106615223048e-01 6.973620715216823085e-02 1.987384361003631739e+01 1.018062591350421542e+01 1.446294722748001504e+02 1.021169491178947055e+02
1.303559111836466770e-04 -2.154657930494000084e+03 1.483894637932145211e-01 1.127626145295190785e-02 -3.459551974280090647e-01 7.971732704851581275e+01 8.740819801135836231e-01 2.841234899655879498e-01 4.586198788929741532e+00 -6.424480101622265238e-01 -1.654169934079585680e-01 3.172681355445376716e-02 1.933384281852994491e+01 1.454123049350442010e+01 1.511954074054439161e+02 1.227707166909223275e+02
9.565284026271125590e-05 -2.154967473592126680e+03 1.245844508600195411e-01 3.310382455168947580e-02 -2.129734223981114560e-01 1.004867417046667555e+02 8.477534600181571012e-01 2.932024369380917816e-01 4.589805985848428804e+00 -6.199638233200652770e-01 -2.493786626626441905e-01 1.299968486198848083e-01 1.769287881277995211e+01 9.037558823779434647e+00 1.481527775153990092e+02 9.954605439044684090e+01
1.001005386698459456e-04 -2.154922023914278725e+03 1.457061634716445842e-01 3.962376891138855162e-02 -3.076218435604469725e-01 9.163083334924530732e+01 8.693300852333043505e-01 2.801679842419360633e-01 4.583954425490091467e+00 -6.608571695413034686e-01 -2.081338841128301809e-01 5.318545208273166292e-02 1.878491470690170217e+01 9.108171366296492266e+00 1.458436615484912693e+02 1.191937261318023502e+02
1.098456283477654776e-04 -2.154829122980424927e+03 1.274369950824601749e-01 2.970365034881272681e-02 -3.470885310860793993e-01 9.234450149610351843e+01 8.568482485529941295e-01 2.854997814598704275e-01 4.587869745364966612e+00 -6.536546167334045254e-01 -1.615774262531197714e-01 9.410688506013589749e-02 2.098513661224308180e+01 1.329211451379519460e+01 1.556362585458914793e+02 1.002286433530446033e+02
5.964814069784011175e-04 -2.153137150911045865e+03 1.193091380310604965e-01 5.005162862413251035e-02 -3.212884983658339522e-01 8.030080446663801297e+01 7.979635032433403108e-01 2.898329925327143286e-01 4.582007470881434230e+00 -6.590877815314595267e-01 -1.918065979236878160e-01 1.040602638631647481e-01 2.065460117011440389e+01 1.089560073763318115e+01 1.522437261449037749e+02 1.164663789935691511e+02
1.382918539826600267e-04 -2.154598832646031951e+03 1.312306522386695595e-01 1.768516922122270740e-02 -3.447286331508476742e-01 1.003797270840281897e+02 8.694926118118933012e-01 2.812074785994479464e-01 4.584585157178717729e+00 -6.671177530916116982e-01 -1.730342746274309285e-01 1.262097438384291448e-01 1.895660113263002700e+01 1.228184883247274151e+01 1.503723816864433900e+02 1.196119170662349802e+02
9.598721736269735447e-05 -2.154963983951772207e+03 1.473407527372433690e-01 3.633131034527209424e-02 -3.186498201359420079e-01 9.279847924327857811e+01 9.051115910559093258e-01 2.885267863054974957e-01 4.589800837918727616e+00 -6.482829584727802796e-01 -2.126491546140796274e-01 5.740577652090645550e-02 1.931519431019822264e+01 8.169163419010082805e+00 1.451735029435008357e+02 1.148553762785467995e+02
1.669340433143791673e-04 -2.154410600197712483e+03 1.415447555992671858e-01 4.992291706733267831e-02 -3.496587654444596183e-01 7.936315783266644530e+01 8.685444704456757314e-01 2.912846468793212074e-01 4.595789509323704891e+00 -6.738356813140766732e-01 -1.810290141153356736e-01 3.100716404824538364e-02 2.076155703596086255e+01 9.623705548513106223e+00 1.504754914424862875e+02 1.076673003841781622e+02
1.242637376876344201e-04 -2.154705792758147254e+03 1.487669990524757291e-01 3.818175105467777608e-02 -3.979725089825865147e-01 8.252619568260611516e+01 8.634896439126458212e-01 2.926111761007609835e-01 4.586991739753818464e+00 -6.334313313854853522e-01 -1.556796909715680854e-01 6.828940401144370509e-02 2.058570327747571582e+01 1.090451028260974731e+01 1.470864722949056898e+02 1.098148412890038799e+02
1.245144984024684331e-04 -2.154703776819746054e+03 8.267048727604467406e-02 7.313566400069365647e-02 -3.006672106901699948e-01 7.769097471681727995e+01 7.937042332476245132e-01 3.032742596965943283e-01 4.591621991210060649e+00 -6.558119480135689017e-01 -1.987176527110912083e-01 9.914195068241456188e-02 1.997729020504962705e+01 9.200039156591399703e+00 1.567991069464646046e+02 1.124081979692248581e+02
4.201215775229875200e-04 -2.153487654842220763e+03 9.136479540779823827e-02 7.209759462754897208e-02 -3.857903502994162181e-01 7.318995693136791658e+01 7.848160384276021695e-01 3.053747599263116896e-01 4.587828787719303136e+00 -6.727325293312271803e-01 -1.421737425324753890e-01 8.882063701463967231e-02 2.016221038767540108e+01 1.171228530563850256e+01 1.450167688754891913e+02 1.034914416437496811e+02
2.694138583588455665e-04 -2.153931950277679789e+03 1.047745528687599459e-01 5.124796076406576417e-02 -3.064218217892373808e-01 9.970800382696376118e+01 8.198130902282980692e-01 2.888800422691712999e-01 4.585250416725256351e+00 -6.633786314528600236e-01 -1.956754003679554987e-01 1.738819298448876227e-01 1.902152352776312227e+01 1.086505356736921968e+01 1.485585873579111649e+02 1.045459212285663142e+02
5.316902802352363022e-04 -2.153252137842102456e+03 1.306635181568784054e-01 3.621028541469917261e-02 -3.112793956534138928e-01 7.401398873205366158e+01 8.417540182513810754e-01 2.993837298873299746e-01 4.593936749011686693e+00 -6.355459944918753212e-01 -1.758916472316820467e-01 4.445648013552436911e-02 1.852460335995644414e+01 9.750488664528432992e+00 1.403607645024620467e+02 1.096207428909220454e+02
2.265338632661754569e-04 -2.154105304541460555e+03 7.233441318091465844e-02 7.263675378590325749e-02 -2.920468572028611653e-01 9.217569497053347050e+01 7.257054599730472511e-01 3.092109889430656455e-01 4.590683916243977869e+00 -6.563799285582498921e-01 -1.928773914555113045e-01 2.150136326685322674e-01 1.913295636529022659e+01 9.068711899221426620e+00 1.560132939516596480e+02 1.024543935068823401e+02
1.402957325476321166e-04 -2.154584446411880890e+03 9.301446437311414184e-02 5.789533724832837680e-02 -3.703385804703756001e-01 7.606506481020257127e+01 7.841075889779633989e-01 3.019826447935834435e-01 4.590856011487698396e+00 -6.537278417326097824e-01 -1.527648567023465187e-01 9.098255296741002141e-02 1.897370751933885913e+01 8.656371474610292438e+00 1.459943100962505298e+02 1.153832652188191474e+02
8.853201845204226102e-05 -2.155044834704900495e+03 1.472978573475419439e-01 1.928009090257359892e-02 -2.657560578466502399e-01 9.017714288693527180e+01 8.973551536220384373e-01 2.847832837231631387e-01 4.588052267257902272e+00 -6.243953436526650247e-01 -2.402557217789846877e-01 3.786492419279588462e-02 1.714627970305321014e+01 1.066471106025035454e+01 1.438884308373295937e+02 9.990429790498744467e+01
3.469822856013427253e-04 -2.153678925253399029e+03 1.305877676167492007e-01 6.535827348936967818e-02 -3.813876947901446712e-01 7.235788259378956866e+01 8.267358388610019926e-01 2.906027814576268020e-01 4.590748780332964074e+00 -6.736126791442595962e-01 -1.825211824911505687e-01 6.252030538145531002e-02 2.066618873947317070e+01 1.233167590937633840e+01 1.429871005608391954e+02 1.122289089198064147e+02
1.986356591131382119e-04 -2.154236726693976379e+03 1.294529670081326078e-01 3.743593255480062720e-02 -3.140550153208976347e-01 9.524710530005329190e+01 8.921462726039306457e-01 2.885388085923695778e-01 4.590188274196025375e+00 -6.489666289162854262e-01 -1.904694600611325228e-01 5.721659192807175554e-02 1.922638211493838867e+01 1.204158064244653659e+01 1.501152323225566363e+02 9.311220140986253568e+01
1.207908402762880308e-04 -2.154734138524804166e+03 1.347166939287837983e-01 3.548200704468643107e-02 -3.393766268827169696e-01 1.007798981834895358e+02 8.413669221633260920e-01 2.873828903063479490e-01 4.590280885457143967e+00 -6.471912561190951152e-01 -1.659055180417947639e-01 1.355532744575294601e-01 1.949380444396962275e+01 1.063161515732080531e+01 1.463507600962505819e+02 1.128503660236749369e+02
1.095338075840541781e-04 -2.154831965735238100e+03 7.540479692605692175e-02 7.906359950249566837e-02 -3.117438986083063135e-01 8.659164462459716560e+01 7.742148917398229413e-01 3.070660103674748287e-01 4.592133325148887835e+00 -6.676675670607512547e-01 -1.902042447926830526e-01 1.472314566114436285e-01 2.077496335961171781e+01 1.034037780304752907e+01 1.581737467794079919e+02 1.036454024795618807e+02
8.748089049673126794e-05 -2.155056778606713578e+03 1.430399673108012359e-01 3.681066463477528083e-02 -2.946365211223627156e-01 1.101448284813640015e+02 8.582888446754249889e-01 2.836181225291550811e-01 4.592481036222402224e+00 -6.621995215184182104e-01 -2.289574912208245383e-01 1.857402863936538362e-01 1.889688449826053329e+01 9.327437843439700060e+00 1.514906091617025368e+02 1.084194093098173113e+02
1.054476880721347867e-04 -2.154869983999617034e+03 1.180655216208646718e-01 7.911687678679946156e-03 -2.653119176358504916e-01 7.506902638396385896e+01 8.741350940421850346e-01 2.851302958292645240e-01 4.584105218637050783e+00 -6.481764298574821392e-01 -2.061224766685638699e-01 1.688884006094342957e-02 1.814472469367657936e+01 1.288399396736961222e+01 1.415194330329708805e+02 1.100639136654921799e+02
1.303889133890733594e-04 -2.154657677356046861e+03 1.248173208172861093e-01 5.107285239150619049e-02 -3.226287167084822549e-01 8.684343983975091419e+01 8.436506055314323405e-01 2.903765592100395754e-01 4.591258575457745295e+00 -6.567702152484569122e-01 -2.004179822995837412e-01 1.043220048896479207e-01 2.027292457773708634e+01 8.899089630788225236e+00 1.544201864913149507e+02 9.304591811812190372e+01
9.014391644545578547e-05 -2.155026791517109814e+03 1.235118649039374239e-01 3.722498103119059598e-03 -3.037825535153646506e-01 9.176854000364564001e+01 8.903318504914001785e-01 2.844718998646494912e-01 4.591040017998412992e+00 -6.378806572337119007e-01 -1.961612725708468119e-01 4.647813853822656271e-02 1.770406613765331372e+01 1.221567509960308584e+01 1.446575692854911210e+02 1.170417377498086324e+02
8.991026445488921901e-05 -2.155029386870581220e+03 6.321204564378260504e-02 9.208017397510856461e-02 -3.166892054330792128e-01 8.696498518996081373e+01 7.129289253063738618e-01 3.056873864946570984e-01 4.586395849511546885e+00 -6.746464645720875453e-01 -1.737985602929037476e-01 1.896163609728135357e-01 2.146322123926859149e+01 9.758627000917341476e+00 1.596576584929321143e+02 9.772001390548135191e+01
1.507152383925279093e-04 -2.154512806763979825e+03 1.393752422551428338e-01 1.662215690251991895e-02 -3.029706163497958293e-01 9.757942827735725189e+01 8.492560596509146631e-01 2.890017967235838370e-01 4.584839589176738173e+00 -6.407600823324237638e-01 -2.066632839133302202e-01 1.119600244539581263e-01 2.027173937892789013e+01 8.704211180820431437e+00 1.501849124806228133e+02 1.080483234490406943e+02
9.405739104595852416e-05 -2.154984293842896022e+03 1.108636496245426206e-01 4.595210914700817439e-02 -2.893383148756378809e-01 8.610565044384514977e+01 8.529912780932310534e-01 2.900404793383679625e-01 4.591377554327817023e+00 -6.618487458007853430e-01 -1.999576851321682724e-01 1.001034489148329015e-01 1.652435114195677102e+01 8.751093961561927870e+00 1.470411609823882770e+02 1.062546049700225979e+02
2.826678346973976897e-04 -2.153883926502603117e+03 1.040938302369607549e-01 3.527801625229054494e-02 -3.504451615452381930e-01 1.027958461446805813e+02 8.289483620676860731e-01 2.946435392178480273e-01 4.590139016032384944e+00 -6.606868012687578950e-01 -1.470651285199866543e-01 1.504171454051500822e-01 1.912899810657785338e+01 9.652580247334508812e+00 1.564096830343897295e+02 1.010485493692155927e+02
1.116465339231065003e-04 -2.154812861048226296e+03 1.415307438010166285e-01 1.466367372479937536e-02 -3.746471628250662711e-01 9.186880260957350686e+01 8.971157826502967891e-01 2.763668003735462730e-01 4.581644133362730464e+00 -6.744017193098403862e-01 -1.598085033514733411e-01 6.571663688275844462e-02 2.181764779056430825e+01 1.244080307655548445e+01 1.449860220327997524e+02 1.188169780731054317e+02
2.539907966218783795e-04 -2.153990900949312618e+03 1.333521330341602418e-01 1.404651260035041926e-02 -3.424429334100023148e-01 9.224295338368443709e+01 8.782290080313698288e-01 2.851298216395963259e-01 4.593176733315948113e+00 -6.525835220875628728e-01 -1.593787111576117077e-01 7.343697848207253465e-02 2.225279503824785365e+01 1.257411093813687231e+01 1.490322450675002415e+02 1.100815648031369136e+02
2.057199482381141277e-04 -2.154201683212609169e+03 1.359308418430547893e-01 3.295166482604361402e-02 -3.298364511105229546e-01 9.998230205883072585e+01 8.418946093491265215e-01 2.856177975569401117e-01 4.589492308034379242e+00 -6.660131745235586820e-01 -1.997926087089414438e-01 1.401172813012906970e-01 1.888711737899805598e+01 1.025483218722567003e+01 1.449806654720756569e+02 1.101081874186147189e+02
9.338146172428106158e-05 -2.154991506138977456e+03 1.249201437560848726e-01 5.994419274647552753e-02 -3.214693616914261476e-01 9.776797863781807507e+01 8.474239883202552281e-01 2.846834279143463653e-01 4.591263094891571583e+00 -6.792356237198964308e-01 -2.082437565380543809e-01 1.162510441964575703e-01 1.982338380576624104e+01 8.595809829844981209e+00 1.560590747399781435e+02 1.075955518439082255e+02
1.033784460842525024e-04 -2.154889802493353727e+03 1.287970950849777474e-01 6.381302023075574592e-03 -3.123301636431561334e-01 8.877426048609605402e+01 8.887354988144308132e-01 2.865179722273835106e-01 4.594159138902859318e+00 -6.396191423618620142e-01 -1.596657134968144653e-01 7.681773072290089266e-02 1.826777892904814848e+01 9.930154584134598394e+00 1.489694941851360568e+02 1.143705747082837121e+02
2.759303656648858720e-04 -2.153908050446333618e+03 1.483217767913373175e-01 7.270880571206672638e-03 -3.841348534914139634e-01 8.668403129814355168e+01 8.942517097213608102e-01 2.772648730057815092e-01 4.585553176796682173e+00 -6.673650634926229230e-01 -1.578132812823498377e-01 5.996230065252886043e-02 1.865350802317664147e+01 9.611526600447174218e+00 1.464619004722075317e+02 1.079103488044227390e+02
2.793718212047827153e-04 -2.153895655394837377e+03 1.100652984153518699e-01 5.700280715649844177e-02 -2.553218773597283331e-01 7.475771122865289442e+01 7.978751536441380798e-01 2.895429345441512536e-01 4.584181116359877350e+00 -6.663591332525360400e-01 -2.375797655521079133e-01 9.664164628215535235e-02 1.842709504362073858e+01 1.103299350844311277e+01 1.502732868280525338e+02 1.168011892512186307e+02
1.082541383133369908e-04 -2.154843717386528169e+03 1.483302631952323758e-01 2.971320470263208446e-02 -3.597323146391135928e-01 1.074738803207242483e+02 9.005284567081459635e-01 2.865250126843047473e-01 4.594181581829891670e+00 -6.430097408406838522e-01 -1.557248523465506462e-01 9.126093190174813796e-02 1.880357533355632427e+01 9.398204669013976442e+00 1.463361584648534972e+02 9.612458933236855785e+01
9.220106152067593049e-05 -2.155004227338166856e+03 1.202547681979057315e-01 4.238348484476228695e-02 -2.836107101486358140e-01 8.052065966919417406e+01 8.706380928589159129e-01 2.877123031316736745e-01 4.587554009590362192e+00 -6.675725928274718335e-01 -2.277255447570383229e-01 3.621397122574856325e-02 1.909583533466113181e+01 1.387049287582731161e+01 1.441471308221677816e+02 1.163845177580956687e+02
1.964906002881187030e-04 -2.154247584387421284e+03 1.406581343780222426e-01 6.012731018570310892e-02 -3.317071467865018164e-01 7.205898618618738283e+01 8.400126080536236550e-01 2.864899654057024847e-01 4.591863489285692879e+00 -6.665047165213533464e-01 -2.215954407997231534e-01 2.653832936897265737e-02 1.916079042852149428e+01 1.135194110078985297e+01 1.425532485269862661e+02 1.101568241658098515e+02
1.326982725022286499e-04 -2.154640121058718250e+03 1.383090855494651661e-01 3.192473726343666995e-02 -2.885186099454353226e-01 9.142216035332710078e+01 8.891694926588266101e-01 2.856143985234452787e-01 4.598811247621588549e+00 -6.533099980268837204e-01 -2.182772244490855940e-01 7.484920767523096929e-02 1.981926117736796300e+01 1.119044726802875900e+01 1.511684606505352519e+02 1.194423550501545463e+02
9.315540164483475318e-05 -2.154993929897863836e+03 1.359315407919253482e-01 1.769967024060309368e-02 -3.355311464607368954e-01 9.671728567090659112e+01 8.954036413418569040e-01 2.817956428196612406e-01 4.585633444712234663e+00 -6.440089951376899435e-01 -1.550594422791000682e-01 5.350405171999036980e-02 1.902027521882780547e+01 8.653543117892459335e+00 1.501468128934002664e+02 1.105639826703399535e+02
1.137990249867052090e-04 -2.154793765028026428e+03 1.486055510690022230e-01 4.879188361836328536e-02 -3.237743024869681463e-01 9.901312909853220390e+01 8.447847024256770476e-01 2.865289295928760138e-01 4.584978660830691055e+00 -6.727657866027580980e-01 -1.959996634995793130e-01 1.317991279851241648e-01 1.997689039987233173e+01 1.052853868863312670e+01 1.465629021540300130e+02 1.111913527338145258e+02
1.062190139570022551e-04 -2.154862695849977172e+03 1.240923390280078420e-01 1.507353432559849216e-02 -2.661507528236337627e-01 9.004732509752446390e+01 9.156415632695922291e-01 2.829391219673301761e-01 4.591657575435939442e+00 -6.559335193852222634e-01 -2.119165301267500467e-01 2.146499023612945256e-02 1.908840161250884648e+01 1.027985431047329001e+01 1.507410213143130022e+02 1.187486505675766608e+02
1.942964955237260535e-04 -2.154258813662101147e+03 1.121332787678112897e-01 1.984702217952757919e-02 -2.607727869514802066e-01 9.487515739786746849e+01 8.459124690627400911e-01 2.931321791332436866e-01 4.589360043641744547e+00 -6.363681881458111977e-01 -2.057504500929767666e-01 1.152708422884130696e-01 1.687607722389509490e+01 1.122474415498797562e+01 1.524690358341622698e+02 1.130848588076537311e+02
5.030277580742339950e-04 -2.153307553628287224e+03 1.250306425752781558e-01 4.702005365743758269e-02 -3.714617380351366016e-01 7.613148575811246133e+01 8.252710820288570170e-01 2.888967288722958937e-01 4.582044617887431670e+00 -6.705573706430194569e-01 -1.671934471239726605e-01 6.128008188261038769e-02 2.130491133009397231e+01 1.166246035414319948e+01 1.486172221281905195e+02 1.200296611254569825e+02
1.387324111342325334e-04 -2.154595652003911709e+03 1.298687029959376404e-01 2.568921539608243210e-02 -3.337689355044801687e-01 9.016226100938486354e+01 8.735004122855993813e-01 2.959956663725967219e-01 4.593611649980934075e+00 -6.273405620095700019e-01 -1.647275740994529336e-01 7.252877983455301159e-02 1.705483634575423935e+01 9.026750323854692226e+00 1.435129382065695154e+02 1.163886480744181711e+02
1.637656447338160196e-04 -2.154429762571591709e+03 1.408311060932727898e-01 4.800317916897589576e-02 -3.675979374820941281e-01 8.554811302589979505e+01 8.739255678837518637e-01 2.921595649764248126e-01 4.592460709223415094e+00 -6.406899809924762046e-01 -1.602441764782951417e-01 7.828987535642759066e-02 2.222772681460151034e+01 1.234827681694317114e+01 1.462600385843928450e+02 1.093496760531856893e+02
1.320954644450428512e-04 -2.154644674105217746e+03 1.040267114680770988e-01 3.322112331735016522e-02 -3.029721554255675464e-01 8.207485383326596207e+01 8.174488770428968154e-01 2.897607782575197799e-01 4.587997045768924309e+00 -6.670429240836064366e-01 -1.993042382453407146e-01 7.894801879070786899e-02 1.969556203698871855e+01 9.655690565823382698e+00 1.536905186926770170e+02 1.152924294007162729e+02
2.119833851038550616e-04 -2.154171691082453435e+03 1.234323556778430253e-01 5.292016716702746537e-02 -3.412874367766023376e-01 7.290194726472019227e+01 8.402180336535786109e-01 2.862186613237104327e-01 4.594349950974541130e+00 -6.698094217126753236e-01 -1.892388235297324250e-01 3.876921251045552935e-02 1.876489529565949965e+01 9.389900698244634469e+00 1.503058088576671878e+02 1.118004329018719147e+02
