weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O2_params-v_0 O2_params-v_0_2 O2_params-I01_spec1 O2_params-I02_spec1 O2_params-I01_spec2 O2_params-I02_spec2 O2_params-I01_spec3 O2_params-I02_spec3
6.938294265913620890e-05 -1.827180703028674543e+03 -9.414941705530753546e-02 -1.121596222719753733e-01 -2.739527549733379530e+00 7.619459564401111606e+01 4.738823614907460291e-01 7.595421560231963021e-01 4.410715667589487410e+00 -9.858552685992583164e-02 2.117170655270876889e-01 6.959190880681227487e-01 -8.440705464946375969e+00 -1.753769032587265997e+01 2.843683756895110193e+01 7.290415555399943059e+01 1.450890161425077984e+01 2.716921246877179641e+01 1.242968820268963626e+01 4.520781495400360939e+01
6.290011024662947711e-05 -1.827278796166534676e+03 -2.780993196569488124e-02 -5.164664130768623074e-02 -2.752804271784074164e+00 8.975356434154876695e+01 6.254096154631149096e-01 6.853239908043157191e-01 4.426318386809712457e+00 -1.202744099730943539e-01 2.898118191852780967e-01 6.081762422135164048e-01 -8.729539984307564282e+00 -1.202750334796863285e+01 2.592546004067208898e+01 7.545104977418404246e+01 1.431607613611118879e+01 2.896192184463775021e+01 1.299732484335314098e+01 4.652389521389655158e+01
5.771709822594734438e-05 -1.827364790623611952e+03 4.144745148063425089e-02 3.400642859071148494e-02 -2.817631775684513951e+00 1.012594692587763774e+02 7.285732714599678639e-01 6.095228250247755053e-01 4.406062669378712826e+00 -5.366834600340908423e-02 3.551067959361122739e-01 5.604239811350215650e-01 -4.506260795749199133e+00 -1.154849281028128871e+01 2.693333732994263130e+01 7.447704069968696672e+01 1.429871476936261843e+01 2.792275567861335261e+01 1.610608090707221862e+01 4.323308621625421466e+01
1.127903215760431472e-04 -1.826694813549216178e+03 5.975112226417028660e-02 2.569333870755424742e-02 -2.677012722166872472e+00 9.428203076920007675e+01 7.924057274978305587e-01 5.909525577029903776e-01 4.403146105612475658e+00 -1.455154629311343761e-01 3.382987031401691880e-01 2.770170018717629801e-01 -2.054388676557152849e+00 -1.409440625926043822e+01 2.737832655343264321e+01 7.206516179606038008e+01 1.399752082795679975e+01 2.813137659129616353e+01 1.286709523837947700e+01 4.657123440871990994e+01
5.670960352956242855e-05 -1.827382400512157574e+03 -9.533099871273513493e-02 -1.110527231799021408e-01 -2.792354406587525428e+00 9.940468015603022423e+01 5.010951315473162193e-01 7.763123358822847653e-01 4.425672741551717415e+00 -4.272838454051397505e-02 2.328918213969020101e-01 1.000574542637924003e+00 -7.212698525425793150e+00 -1.091981242104529315e+01 3.036066875384835129e+01 7.370812731713827759e+01 1.448955351917879852e+01 2.524782951922066587e+01 1.265808760553466250e+01 4.474761924921077849e+01
8.934068993040956465e-05 -1.826927887044548697e+03 3.502122101580459890e-02 3.317029626565781708e-02 -2.750666069738157749e+00 9.561247464940670682e+01 7.309440290649630301e-01 6.105354810977785540e-01 4.409230247785627554e+00 -1.144957885546413756e-01 3.395196532272539702e-01 4.289265369906332115e-01 -4.690176934521986141e+00 -1.515365959230857129e+01 2.735166010072031995e+01 7.363851290907230407e+01 1.426510756310728212e+01 2.838032392928391090e+01 1.474326002636905386e+01 5.160129546964964220e+01
6.214530043977248882e-05 -1.827290868884286056e+03 -3.984097632911688669e-02 -7.009957183294258931e-02 -2.804221883612645794e+00 8.126264160055934838e+01 6.254568467164765000e-01 6.710491867630570262e-01 4.410470346531417896e+00 -7.931078468892049926e-02 2.925850356818304743e-01 5.385828124010639817e-01 -8.483259484501331826e+00 -1.436615943382668092e+01 3.009343583064294592e+01 7.405687379080173116e+01 1.549792458464660427e+01 2.665371535918181678e+01 1.144002670672794508e+01 4.883268297533216185e+01
6.090553372640379885e-05 -1.827311020046593740e+03 1.018005845338812165e-01 5.813074358761155525e-02 -2.728819572682398054e+00 1.123736378103531450e+02 8.343485909026979730e-01 5.676227025295450535e-01 4.409861763278827063e+00 -1.032133355348758830e-01 4.193588206517089301e-01 3.631855918184846987e-01 -9.069506172623164275e+00 -1.127700246484727131e+01 2.732264656389249424e+01 7.458754064890693769e+01 1.499426561268768410e+01 2.724538613640203977e+01 9.991559570608931296e+00 3.977048675225059071e+01
5.643429606308631439e-05 -1.827387267023048707e+03 -1.260355253618226368e-01 -9.739305989684876597e-02 -2.818431158830656535e+00 1.120490752618177623e+02 4.554043591103957844e-01 7.668006072713096088e-01 4.411077376332059430e+00 -4.714110802169679815e-02 2.374125097720707345e-01 1.453096781352499978e+00 -7.611632832506728619e+00 -1.530184715259045447e+01 2.656055730732342823e+01 7.550995013241291076e+01 1.510503759423553660e+01 2.614294057953370043e+01 1.316928963037877764e+01 3.774339186386621492e+01
7.067411841600560623e-05 -1.827162264653240527e+03 -4.378665934708600438e-02 2.483916680191572413e-03 -2.774391403680938950e+00 8.260618439628602516e+01 5.921910734648749841e-01 6.641210941404820378e-01 4.407447391341027476e+00 -6.106993830273621526e-02 2.945187363356003285e-01 5.036746438306414220e-01 -7.703079044925743801e+00 -1.481555494249698768e+01 2.738245840033026823e+01 7.777726272059770452e+01 1.469582665452107051e+01 2.561048378871877418e+01 1.322149307962572351e+01 4.753089511495633701e+01
1.644120726829902525e-04 -1.826317968168230891e+03 3.266071557942223924e-02 -8.548437174956337314e-02 -2.695360444474901307e+00 8.745088572888307965e+01 6.602115044559462298e-01 6.921478900875761564e-01 4.429057268381246359e+00 -1.076545290162405077e-01 2.819756140088534035e-01 5.511952451057265945e-01 -6.117030485994632727e+00 -1.229292732377382436e+01 2.743381188593863129e+01 7.470264195535270346e+01 1.570652404087924481e+01 2.786459845652544587e+01 1.510124547638491777e+01 4.259378447506778542e+01
7.912559042933977715e-05 -1.827049307740549466e+03 -6.959636253550441354e-02 -7.735684575369938809e-02 -2.779642521160502699e+00 7.944090646424464808e+01 5.347652099807888026e-01 7.133426604768977608e-01 4.396562450297939684e+00 -9.232147288543490760e-02 2.645467345560410521e-01 6.997425708461739724e-01 -2.335016656793470702e+00 -1.094185283655804142e+01 2.844619549159954630e+01 7.230151529370066044e+01 1.536438786601168616e+01 2.708600528379001560e+01 1.387731825445659339e+01 4.828584913830813719e+01
9.276165400596384793e-05 -1.826890310739713868e+03 7.199811799435409942e-02 1.097699644585115042e-02 -2.731531181294586830e+00 1.022454430609177223e+02 7.837374336299536282e-01 6.135199957564372308e-01 4.418922573999664039e+00 -1.287534908318250793e-01 3.299133019028055447e-01 6.394678752114862919e-01 -4.426152998033558106e+00 -1.289147480794466105e+01 2.735134353170110089e+01 7.780989390585457954e+01 1.473199520728707412e+01 2.533560550306879122e+01 1.221914362490372774e+01 4.891212308338654680e+01
5.343427301326179543e-05 -1.827441891726150516e+03 6.360769311450248376e-02 1.159058471032359261e-02 -2.686324311196470305e+00 9.713197973103572735e+01 7.058331836906941437e-01 6.277873926508978908e-01 4.398044488222733861e+00 -7.561510888210465353e-02 3.271320034296862911e-01 5.931238427367609978e-01 -2.493750130346455762e+00 -1.108451806384684346e+01 2.730614393743513446e+01 7.463499973247778030e+01 1.465058141304609407e+01 2.676219183437722648e+01 1.352712594782845557e+01 4.024418227006554361e+01
8.435134287372683974e-05 -1.826985353353845312e+03 7.173491408276211345e-02 2.757692836324682206e-03 -2.671832427826970058e+00 8.473953843405840303e+01 7.573412947798792150e-01 6.231306541059686843e-01 4.416414809543580233e+00 -1.080495123949578584e-01 3.528503544880172704e-01 4.158814410421806107e-01 -6.912718860213715288e+00 -1.094781519372216394e+01 2.545884521040475690e+01 7.224794010608160022e+01 1.469387447815229208e+01 2.753990186996180256e+01 1.365753390219170882e+01 4.179236609802860869e+01
7.691159366361775915e-05 -1.827077687454964234e+03 3.941205375343326267e-02 -4.974665658471488783e-04 -2.732531628179567740e+00 9.139415511683215243e+01 7.350384615052469872e-01 6.007258312043168846e-01 4.411249064511546081e+00 -1.265230109545862902e-01 3.132939833104277927e-01 5.320679430665363752e-01 -4.439297349874266274e+00 -1.417104967960813156e+01 2.661076801866668617e+01 7.281237049433842401e+01 1.461028012901177675e+01 2.650050607033293915e+01 1.309281827601072123e+01 4.864954531195830612e+01
5.755103240662090319e-05 -1.827367672008662794e+03 1.335291416330014469e-03 -1.417747230385281720e-01 -2.593964871257444127e+00 1.027061531972554462e+02 5.135122251721749853e-01 7.429324626845117407e-01 4.426755322500564915e+00 -1.358686049819612940e-01 2.361927331641995309e-01 1.027277437004218141e+00 -1.172872710618747760e+00 -8.921325355959339731e+00 2.791393603971581427e+01 7.231134161840103047e+01 1.547714356026175153e+01 2.807431334486143371e+01 1.445375989453967591e+01 4.390882443823429782e+01
1.163927114776491139e-04 -1.826663374165802679e+03 1.911653832620408000e-02 -3.706207977235824458e-02 -2.750044341369129786e+00 9.129423975909813294e+01 6.460562466824131267e-01 6.467729376997373159e-01 4.411771689682015385e+00 -7.550380788682220512e-02 3.220958697472753318e-01 5.981527121739246278e-01 -3.564515953824610506e+00 -1.382932109404089260e+01 2.777016391652964344e+01 7.297004360539204981e+01 1.431628040342591746e+01 2.709572254627234855e+01 1.216435916056524036e+01 3.705901588500503863e+01
7.123643884223285064e-05 -1.827154339613973661e+03 4.321789738380182877e-02 -6.376227351600516347e-02 -2.629158464947264573e+00 8.320880342305572697e+01 6.438491301643358700e-01 6.640878994857142281e-01 4.409888973442443572e+00 -1.346210562489473794e-01 2.789779204305171678e-01 5.621560682294438616e-01 -4.119410416121752405e+00 -1.003868862125588635e+01 2.575206034355193196e+01 7.254361799409481648e+01 1.530966254769428048e+01 2.756198396095621561e+01 1.052447287716218227e+01 4.334626033190047423e+01
1.292604524170256827e-04 -1.826558514703085166e+03 2.723295658768756788e-02 -1.923021833399632396e-02 -2.694428815183050663e+00 9.615690667605186093e+01 7.047676774490614360e-01 6.374394891070092051e-01 4.406043148287656308e+00 -1.131360612867087223e-01 3.358516048366313456e-01 5.867797566712976698e-01 -8.605008480770038659e+00 -1.201445673548579407e+01 2.841077546014370014e+01 7.607073010994113815e+01 1.458924320304688749e+01 2.826923181829987897e+01 1.078624995968202605e+01 4.914948796577722590e+01
8.131153852150596086e-05 -1.827022056151251036e+03 8.857490006134330351e-02 -5.275835702489457824e-02 -2.657950786448177727e+00 8.579479204145469851e+01 6.799267216637390199e-01 6.366922395943893642e-01 4.411999925935806033e+00 -1.378254338435271897e-01 3.094599360963554702e-01 5.814975254820826667e-01 -3.478821176415863192e+00 -1.024183175345316954e+01 2.757228074818751651e+01 7.317917330616363358e+01 1.521748414131174343e+01 2.640902626385111063e+01 1.663978269895660844e+01 4.519522058013946975e+01
1.052107785877086322e-04 -1.826764378329854935e+03 7.021882468700207935e-02 4.211127519708549038e-02 -2.687114664753009752e+00 1.071632586496691317e+02 7.849163308743281053e-01 6.092642193004260687e-01 4.415342957993058093e+00 -1.394279126947144398e-01 3.116294168633526596e-01 6.117601617692760563e-01 -4.979803866689366032e+00 -1.115968063241297159e+01 2.898458646102530878e+01 7.451467911240349906e+01 1.472167728897788663e+01 2.619659978416888180e+01 1.443133516441030828e+01 4.744045785033102192e+01
5.966656869094708396e-05 -1.827331572207848012e+03 4.374419251932334940e-02 -7.820983857908564429e-02 -2.714010716975014947e+00 8.964224119278100034e+01 6.210747576479573873e-01 6.652863164133647755e-01 4.411940266955898693e+00 -1.494928807032283036e-01 2.893167292609775121e-01 7.743981849954517660e-01 -2.027685540677850895e+00 -1.238030185792817406e+01 2.899631512550915247e+01 7.480642878753252489e+01 1.511510605185739564e+01 2.629653886192817680e+01 1.207892218949513463e+01 4.740739957979955932e+01
8.497533419993259882e-05 -1.826977983054473043e+03 6.869385779391554148e-02 -3.534406002215900733e-02 -2.765162763093276244e+00 9.692661697409417343e+01 6.681247878212954738e-01 6.510632966123183207e-01 4.419851313222608269e+00 -1.190245235285798397e-01 3.112080266087990932e-01 6.203997318455661825e-01 -5.813525404644309447e+00 -1.217504121458441091e+01 2.962637873608942130e+01 7.192272846916947060e+01 1.512205171914970947e+01 2.794426755535150875e+01 1.306269294791251312e+01 5.022469907240001419e+01
1.021440771927643637e-04 -1.826793959744856238e+03 -8.233254653626358166e-02 -8.973171345589397996e-02 -2.744003687668878477e+00 1.046327758295908836e+02 5.316938570836388100e-01 7.271306025906261183e-01 4.428969225936492116e+00 -8.449677341751726800e-02 2.280841034075131724e-01 1.076733927704592197e+00 -2.992106795739147174e+00 -1.100503458199963802e+01 2.784739247846512811e+01 7.142437107832100196e+01 1.492809954845553122e+01 2.658449302278464899e+01 1.242120448143502287e+01 4.485949229446528363e+01
5.576812264539543864e-05 -1.827399141655579115e+03 -7.019748757079653789e-02 -7.990655615037318971e-02 -2.782448199792301402e+00 1.002422349085657345e+02 5.385137348349110509e-01 7.484043289472381844e-01 4.412273063371038084e+00 -5.738906279021049883e-02 2.627152238365348946e-01 9.531185132789751213e-01 -1.040134208738317056e+01 -1.305500716350306334e+01 2.830920723555063745e+01 7.773583955976204152e+01 1.447930572482269973e+01 2.793137954639979270e+01 1.279474097511623754e+01 4.740349228893392564e+01
6.385813006719017002e-05 -1.827263680177864217e+03 1.026838112047323559e-02 -2.903273984795534668e-02 -2.744498552872637998e+00 8.097896450768811860e+01 6.558005458172089241e-01 6.696772543285234303e-01 4.427411873198348502e+00 -1.244765337567501629e-01 2.817435061284423448e-01 4.007716253749475932e-01 -7.979361075429125094e+00 -1.014675153942567931e+01 2.737371153750178721e+01 7.393563825476678630e+01 1.334643070277363819e+01 2.650188326088242974e+01 1.269344771461911137e+01 4.920334223392885775e+01
9.382545330188827128e-05 -1.826878907906603672e+03 -5.568779646144605966e-03 -1.094494256966991180e-01 -2.674268340317695891e+00 8.142027197671329475e+01 5.454923331568701794e-01 6.868344083743381789e-01 4.398946805035370389e+00 -1.515980993968297774e-01 2.464848159554504647e-01 6.485219937814392654e-01 -1.517680944255232589e+00 -1.147236837400129161e+01 2.756947580236512962e+01 7.069278790797095269e+01 1.419290418531604558e+01 2.540318592854040602e+01 1.380054297401012064e+01 4.640926780172660671e+01
1.454870965685917171e-04 -1.826440256683666576e+03 -8.976613852876594302e-02 -1.281126780984814528e-01 -2.750948389353141454e+00 8.114098971409799788e+01 5.145975341844928330e-01 7.157710422238359183e-01 4.406106010791402738e+00 -1.045303795936944891e-01 2.385006108201086494e-01 6.754867094937919703e-01 -9.454846542248787955e+00 -1.373857635447436110e+01 2.836858042972134797e+01 7.228771060730332465e+01 1.635434155951587343e+01 2.703393958263922059e+01 1.239383906302626848e+01 4.008207922351547836e+01
9.745667750272918079e-05 -1.826840936137014978e+03 1.089630957398008138e-01 1.927634627978633275e-02 -2.682744965545654559e+00 9.289194260150090088e+01 7.834294204111880155e-01 5.903116281985283376e-01 4.406507731497590896e+00 -1.168012991545870349e-01 3.730799106323119396e-01 3.123038089991591049e-01 -6.421341567078314938e+00 -1.212177235213900417e+01 2.527239670783853853e+01 7.537694527249772136e+01 1.565913540087138145e+01 2.534589497543127123e+01 1.575062403601224048e+01 4.208920139066862731e+01
5.951919574754980575e-05 -1.827334045204840550e+03 3.512189556410913460e-02 -1.426339917078736641e-02 -2.678797258657916736e+00 7.888517762121071542e+01 6.536502253230639381e-01 6.473119210575143390e-01 4.415653768144928826e+00 -8.821033494621444149e-02 2.807022541215433709e-01 4.472478173274253010e-01 -4.395965765953405935e+00 -1.068590330801791310e+01 2.719942700202937402e+01 7.490757755571719656e+01 1.533068617819976964e+01 2.484702574623110038e+01 1.434762316759152867e+01 4.998832992916901929e+01
7.681092209772752432e-05 -1.827078997238111924e+03 -2.468855866409019884e-02 -1.128681946738858549e-01 -2.684448725629025034e+00 8.590021701311626146e+01 5.726843698426576923e-01 6.956560497147201705e-01 4.419009143451739341e+00 -1.332170219868415995e-01 2.689432860160432259e-01 7.432145512825132361e-01 -4.272452200222147667e+00 -9.987225911814931578e+00 2.661183112499010406e+01 7.721261047758621032e+01 1.536739050920033023e+01 2.652710127647284111e+01 1.523797583912111975e+01 3.889880007927926187e+01
8.044426158251976873e-05 -1.827032779541066702e+03 4.024815782584073576e-02 6.628026136625775333e-03 -2.655265971035539962e+00 8.347682267021441760e+01 7.210434182917724311e-01 6.521340321486921443e-01 4.431344962057431225e+00 -9.759370243347209595e-02 3.329210235578632382e-01 2.101067120999696725e-01 -3.234167435606025265e+00 -1.159106833464105080e+01 2.802512664564205025e+01 7.468488105923709952e+01 1.448005971837817896e+01 2.683047899248869328e+01 1.413007745585204233e+01 4.606575262015566352e+01
8.164617086585413688e-05 -1.827017949161579054e+03 2.670965354267151870e-02 -1.660899112063218830e-02 -2.805426793589834489e+00 8.711192170474500074e+01 6.513569358602508963e-01 6.626655024930518945e-01 4.417665486933596064e+00 -1.017344920547706977e-01 3.088067192489414303e-01 5.825981491428314785e-01 -5.606460749887929751e+00 -1.093002803871183914e+01 2.915435775291308573e+01 7.597281686222878250e+01 1.468278287392788073e+01 2.431977691727071900e+01 1.303518737913722525e+01 4.864901559216461635e+01
9.092801134397192559e-05 -1.826910275973655644e+03 8.733668480770825915e-02 2.022845160199684966e-02 -2.755603794485649960e+00 9.892735904317332540e+01 7.266642763620054790e-01 6.472184422336680898e-01 4.420922616813610873e+00 -1.011198967075972455e-01 3.079232728214351678e-01 5.768332578593056148e-01 -5.308683624505164289e+00 -1.194873764591352483e+01 2.689100624603146628e+01 7.325992305872708243e+01 1.588522531122171699e+01 2.811073544911057809e+01 1.367522598956472102e+01 4.466268803463135839e+01
8.182399000758088447e-05 -1.827015773605980257e+03 -7.290116053781441063e-02 -1.003007127048226033e-01 -2.748018675106037367e+00 7.902709859303408280e+01 4.888663986322165922e-01 7.555499694914795672e-01 4.405686098433318598e+00 -6.491343287184170308e-02 2.453027829456202458e-01 5.880111039266436856e-01 -3.825715127036232843e+00 -1.544858336255796871e+01 2.731738372204783971e+01 7.756359983447403295e+01 1.593027973698368882e+01 2.675333167167370618e+01 1.230545620773648707e+01 4.160642088840482700e+01
1.155152929351973607e-04 -1.826670941155405899e+03 4.772936601694449665e-03 -6.169521689764341510e-02 -2.734000188930984176e+00 9.158445036539620787e+01 6.191581218635565653e-01 6.769387046182242518e-01 4.411628947022783187e+00 -5.468942423384559604e-02 2.622028125835538237e-01 6.051101250481465410e-01 -5.551484811481486759e+00 -1.115479324720013210e+01 2.826541903097734476e+01 7.160503244686699986e+01 1.497808856676052791e+01 2.803172968239875473e+01 1.147905099690094133e+01 4.754748376356288020e+01
1.167889225541822928e-04 -1.826659975858217422e+03 -1.020784857542331170e-02 -6.853753980679398727e-02 -2.671709178167711585e+00 8.424665748223844730e+01 5.808994564223596280e-01 7.008539349199636170e-01 4.402255015927362791e+00 -1.235583929161379046e-01 2.679230021582339472e-01 6.788863122300031749e-01 -5.074133344685549218e+00 -1.084347345551577746e+01 2.864022056257964266e+01 7.323595442023733426e+01 1.439381117808569144e+01 2.469805981253703209e+01 1.458435138794189712e+01 4.846051431688302813e+01
5.573145905073032902e-05 -1.827399799301023677e+03 6.410727396101925657e-02 1.126113110324233890e-03 -2.695820340414539551e+00 8.259875865022290498e+01 7.194725915290283158e-01 6.255643800567270985e-01 4.414081334393570977e+00 -1.149519663428184568e-01 3.245318663675902382e-01 3.250422002429769197e-01 -7.606495363806203613e+00 -9.104690787136973995e+00 2.915278312630131907e+01 7.376079582270911317e+01 1.478114655851958759e+01 2.911376386792119320e+01 1.337709519649887824e+01 5.116906296707024637e+01
8.257443763817882856e-05 -1.827006643922030207e+03 1.108745390557515920e-01 3.482417076757071683e-02 -2.755021036885929586e+00 1.169604963326160885e+02 8.167083005981017330e-01 5.921835566681732388e-01 4.404308449393344205e+00 -8.199614882071792898e-02 3.739631914241494659e-01 4.751672528740994994e-01 -1.044957840357594137e+01 -1.388654556258538264e+01 2.966449530151471592e+01 7.482877893089690247e+01 1.545026765624646359e+01 2.513047441968496543e+01 1.191959087478755563e+01 4.708988981034512022e+01
9.831636995195177557e-05 -1.826832153539141018e+03 2.413194763784393126e-02 -3.880803089018675101e-02 -2.679423894958687935e+00 7.796803568588995859e+01 6.633991591704168078e-01 6.391959420269173187e-01 4.403133326105048262e+00 -1.080635059868533254e-01 2.842617686539727906e-01 3.631635013901728382e-01 -2.451885043992490409e+00 -1.083762741232658300e+01 2.832754465356979168e+01 8.008454782134455741e+01 1.401210517245188214e+01 2.617807820759576742e+01 1.347934931047700680e+01 4.389188610035532889e+01
7.092669093609050538e-05 -1.827158697261371799e+03 2.404043809603073623e-02 -2.197688434031330740e-02 -2.726354199211618923e+00 7.974494953314783174e+01 6.841455155132495358e-01 6.538922184787918646e-01 4.402778757796191655e+00 -5.776903410394851335e-02 3.002230841604132117e-01 3.520096125426602218e-01 -3.612768966622581956e+00 -1.322147525556798087e+01 2.793282547655251591e+01 7.371244694654809848e+01 1.616010960664226914e+01 2.610151828220608294e+01 1.432495408493239530e+01 4.658057912322200167e+01
1.207675711989074184e-04 -1.826626476283846841e+03 1.970078315800954938e-02 2.237833229358049403e-02 -2.753494167183428765e+00 9.943821877132225495e+01 7.287687583035803440e-01 6.519213603993940787e-01 4.434245382840803273e+00 -7.097880169056303146e-02 3.061021159568275696e-01 5.265535223625397165e-01 -7.078574490415348919e+00 -1.410754495155356381e+01 2.886528934671927971e+01 7.635768662990271594e+01 1.432859412808129562e+01 2.904848035285700902e+01 1.276738890956363726e+01 5.124214005980287823e+01
7.614864205105510697e-05 -1.827087656836339420e+03 7.220826339251334991e-03 -3.034930145647515842e-02 -2.682121605598304370e+00 9.943264022356105158e+01 6.840274833477194560e-01 6.591166502491181411e-01 4.416101636933037256e+00 -9.774329789165392413e-02 2.815233558500396249e-01 5.240764189622771907e-01 -3.898422381364042621e+00 -1.145326086235880325e+01 2.605972306951098716e+01 7.326460179742066714e+01 1.523333806618887287e+01 2.554153550636428704e+01 1.254181575041379837e+01 4.178054476025716468e+01
7.951345185219255314e-05 -1.827044417869933568e+03 3.690157253022235961e-02 2.080453187883024579e-02 -2.739510658800803355e+00 9.800823485233769361e+01 7.237611412653204290e-01 6.119802361333475105e-01 4.404522573167133359e+00 -6.045126681422052783e-02 3.600482997214551339e-01 5.192749614200985464e-01 -6.914269634941263121e+00 -1.467493970460114383e+01 2.841673185925941425e+01 6.842068612569262598e+01 1.487607133481938604e+01 2.671427738492160131e+01 1.229628498671275771e+01 4.312796050712730533e+01
1.305686353197109710e-04 -1.826548445053316755e+03 -6.987801892801646930e-02 -8.283377822174080307e-02 -2.751450767845692535e+00 8.482152810671382781e+01 4.999035480119448094e-01 7.611401866352225376e-01 4.415625982214745449e+00 -9.072158212632608354e-02 2.356198171543180120e-01 7.405848752118282530e-01 -7.334404575557300632e+00 -1.197607597830585746e+01 2.749945943376730284e+01 8.031419784465099099e+01 1.618078306860282112e+01 2.724712224759362300e+01 1.499020258573047215e+01 4.213802376808184391e+01
7.481717573656361921e-05 -1.827105296602200269e+03 3.392928592062446902e-02 -3.198205327093972539e-03 -2.674707557543194447e+00 9.931572100877518494e+01 7.262219054492462522e-01 6.233014191046336583e-01 4.414583588937121661e+00 -1.013365681346267699e-01 3.275518035452662513e-01 4.261661043694806028e-01 -1.001183055837208258e+01 -1.380504498641437294e+01 2.792315132096578978e+01 7.105142016696086671e+01 1.619993824697485252e+01 2.607268821483910060e+01 1.185470641822072935e+01 4.930250311314621570e+01
6.521874613973036190e-05 -1.827242597137880239e+03 4.042243406525183880e-02 -2.463136215140415697e-02 -2.662339954728420999e+00 1.100413794782001702e+02 7.138138025832545530e-01 6.574993485651428049e-01 4.433231197235211418e+00 -1.283791400982063902e-01 2.903888270400454275e-01 6.109077995142149220e-01 -5.683630417407101731e+00 -1.072578308049585871e+01 2.771580948810725786e+01 7.213072256060448240e+01 1.570835055323405172e+01 2.466392592897737046e+01 1.167623859860278301e+01 4.358353634612155503e+01
1.108524497559045858e-04 -1.826712144047412494e+03 1.220033961386879362e-02 -5.314058600630762463e-02 -2.732905015191296805e+00 9.523648018914529700e+01 6.223318493449032651e-01 6.993600823323946614e-01 4.430719905853973017e+00 -7.316666318154307902e-02 2.505207956550923321e-01 6.627136437094275356e-01 -5.302626960706987802e+00 -1.450065356127157656e+01 2.678357459426172937e+01 7.289441507221461336e+01 1.537635746276544424e+01 2.622909669395456689e+01 1.435727079171178389e+01 5.068400152387131641e+01
9.681819132204893608e-05 -1.826847509179460985e+03 -2.745768116394486924e-04 -7.114793017146825438e-02 -2.792434748980581194e+00 9.191420853194409801e+01 5.888745134139136139e-01 6.735888639848861548e-01 4.409614731815104882e+00 -6.742293440566338170e-02 2.798184657173496959e-01 8.455080460180064428e-01 -4.158077851650347156e+00 -1.151146586973592889e+01 2.792015966754934908e+01 7.619892883134104977e+01 1.506625932879590479e+01 2.453930024258854559e+01 1.279464388850615109e+01 4.487342175721376236e+01
8.152851278100328323e-05 -1.827019391273830934e+03 -2.164567823339669239e-02 -5.837684351565165797e-02 -2.834922175827473634e+00 9.187598271739945233e+01 6.059514596598671865e-01 6.830498817926315969e-01 4.418675822177414503e+00 -6.802797771304014418e-02 3.016809968772002915e-01 7.361621625949736902e-01 -3.698959643974262690e+00 -1.456223437185224157e+01 2.757566308126857635e+01 7.279795924128006845e+01 1.541509465065837858e+01 2.564893060448536488e+01 1.424850560592938464e+01 4.915360969794557633e+01
8.925563339923266583e-05 -1.826928839544981201e+03 2.054702397701846373e-02 -5.294610138620263473e-02 -2.731987729440734647e+00 9.117645784755457328e+01 6.651009551903547257e-01 6.404704039762761925e-01 4.407539135125153607e+00 -7.740706775713546151e-02 3.093525977382745040e-01 5.830192133204653571e-01 -3.982848020189237559e+00 -1.557593111680822062e+01 2.771803814443407532e+01 7.135681549683758362e+01 1.590597009975070009e+01 2.616843427184933901e+01 1.214388192257242949e+01 4.854941410199353413e+01
8.823377634741539797e-05 -1.826940354241477962e+03 4.053401755587893174e-02 -1.069022163620128585e-02 -2.667730224516592585e+00 1.057820372404478064e+02 7.000428554961781735e-01 6.343077860035184479e-01 4.416327301549358708e+00 -1.070683841004149706e-01 3.264078351518511223e-01 5.936811766070159146e-01 -8.591864708726149047e+00 -1.641925040031540561e+01 2.563104618618139341e+01 7.390391082758462460e+01 1.530414828679182904e+01 2.727232561714787451e+01 1.268097648675825440e+01 4.549083502049688832e+01
8.880177281029366990e-05 -1.826933937469089415e+03 -1.467436040803040409e-01 -1.026385647215166952e-01 -2.833381576990760209e+00 8.399679544031494061e+01 4.486296511966038070e-01 7.599048684165208289e-01 4.398285869853505226e+00 -5.684551730049047791e-02 2.361982239370121750e-01 7.685276970107287609e-01 -7.800087432750331118e+00 -1.399380453214166664e+01 2.764844326452053735e+01 7.633320145320310246e+01 1.582328256946596845e+01 2.490951659371198801e+01 1.174919261330087394e+01 4.837283817265025476e+01
5.744338589503697278e-05 -1.827369544213324843e+03 -5.017856311408304404e-02 -1.212174590285355347e-01 -2.699107040346620412e+00 7.597396712522241558e+01 5.031038841944555084e-01 7.107868516253801339e-01 4.406495990807464125e+00 -1.528223826675374486e-01 2.555659580870268677e-01 6.460010786654666326e-01 -5.483627666513427812e+00 -1.243765280884687741e+01 2.604197095333171674e+01 7.300376849296618786e+01 1.530436512879451705e+01 2.848968127791206939e+01 1.288576113068118367e+01 4.780951833794866701e+01
5.547009607552257407e-05 -1.827404500016875772e+03 4.729188426905220344e-02 4.874853921172156435e-02 -2.706801522408708749e+00 1.030342731112148158e+02 7.985066891517318410e-01 6.019478351390148418e-01 4.422251383167330019e+00 -1.150360495835074381e-01 3.526119274742927079e-01 4.093508089904852598e-01 -5.252198205575268730e+00 -1.195351883453830055e+01 2.708489347457121355e+01 7.580031861360991741e+01 1.551750148701835919e+01 2.694495354885428995e+01 1.464510138485919377e+01 3.643691348465971913e+01
