weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale Hb_params-v_0 Hb_params-I01_spec1 Hb_params-I01_spec2 Hb_params-I01_spec3 O3b_params-v_0 O3b_params-I01_spec1 O3b_params-I01_spec2 O3b_params-I01_spec3
8.548509231007601808e-05 -3.379822022072663458e+03 -1.449938369725991272e-01 -3.996987973822831164e-02 -1.353369570043693182e+00 5.640119037544940994e+01 6.265411203779474025e-01 7.053003742147825328e-01 4.947099903116631836e+00 -2.371760714705595241e-01 3.288628551233396813e-02 3.996877757983476886e+00 -2.342166749440031026e+01 3.279021045963092718e+01 1.832982511176051332e+01 1.620668212659692742e+01 3.321571638290973283e+01 3.375100967644328875e+01 1.113663039095080798e+01 5.405048853375893358e+00
8.849252756865216818e-05 -3.379787445960260811e+03 -1.448302893124519819e-01 4.879601220859872135e-02 -1.155325893281182958e+00 5.449908305798865626e+01 5.586970784665170608e-01 7.455954000163278472e-01 4.944362208389994962e+00 -2.397571649294323315e-01 5.080380381452531680e-03 3.969214063229347111e+00 -2.650899006093462162e+01 3.317730214281377954e+01 1.690545873223969764e+01 1.561019421368847659e+01 3.359416621632490774e+01 3.531907687394064510e+01 1.315652029128577816e+01 6.123620076735614148e-01
1.612191759538861345e-04 -3.379187599293929452e+03 -1.405463839155553785e-01 -5.211743941134022728e-03 -1.266819401441309223e+00 5.665644473241091106e+01 6.017516285050465985e-01 7.224742413862290658e-01 4.945686102810535445e+00 -2.214327537384821465e-01 1.581807399762258370e-02 3.987777512508274391e+00 -2.328225963867163273e+01 3.254310882834232643e+01 1.850005249912056726e+01 1.898023426871808894e+01 3.371820493720974810e+01 3.590306637992968319e+01 1.081923401593887135e+01 2.192695907281549950e-01
8.620435300397812984e-05 -3.379813643399176726e+03 -1.462778143737187009e-01 6.183619547645544112e-02 -1.168725812803454334e+00 5.200679537887879178e+01 5.541689415211269454e-01 7.468247035157595803e-01 4.943294745167490234e+00 -2.244617628829634892e-01 -6.851261606755087996e-05 3.922767111957354835e+00 -1.964115864510844744e+01 3.380294436920539169e+01 1.691851767448915211e+01 1.156292378500323181e+01 3.784807994923801289e+01 3.540340944657393862e+01 8.793846551527151334e+00 7.871018853224276413e+00
9.735276508592961375e-05 -3.379692022939489107e+03 -1.368383273093393970e-01 -3.474072507522749098e-02 -1.330396968101271726e+00 5.304811902414338931e+01 6.092732766570764236e-01 7.117570409743747550e-01 4.944012305516167771e+00 -2.270947735722161909e-01 1.917952191961647124e-02 3.810182878442905707e+00 -2.311877549865931769e+01 3.415896922187511109e+01 1.688986081485799318e+01 1.446045600880174753e+01 3.426834227592050297e+01 3.476068121574871128e+01 1.283958384526540186e+01 1.248257829027044075e+01
2.218801825662867512e-04 -3.378868226556455284e+03 -1.437641544868367427e-01 1.057042079129025258e-02 -1.250489874761400388e+00 4.725712534973642676e+01 5.766415679361365232e-01 7.237791826111901194e-01 4.947018864840833530e+00 -2.315120392853655673e-01 4.614641248885886782e-03 3.778277255370444898e+00 -2.419796885656586483e+01 3.360492835765050046e+01 1.714223521564150943e+01 9.190737129029402652e+00 3.593931799656843395e+01 3.462005524941336176e+01 1.115199016591428283e+01 6.496479234187724217e+00
8.168648105235585795e-05 -3.379867475556878617e+03 -1.419479508303502779e-01 1.055675715524071190e-01 -1.098324262659137851e+00 5.418445412922913818e+01 5.129288515970071849e-01 7.780641474550278325e-01 4.946892975290970718e+00 -2.288940745822145573e-01 -1.568008519682750901e-03 3.750522112543861919e+00 -1.903114810885574570e+01 3.185269588756500880e+01 1.911827248279907110e+01 1.433039164732308279e+01 3.248867754775349681e+01 3.399068501140867227e+01 1.075954358633834929e+01 5.364964788983295207e+00
7.890863009436738576e-05 -3.379902073472430402e+03 -1.452732765016563621e-01 4.833313018968085628e-02 -1.167167393332133596e+00 5.114304559318361498e+01 5.654183788131970090e-01 7.447777000170676676e-01 4.947643425464931966e+00 -2.361001128679194316e-01 2.806741208354557315e-03 3.834989230076748523e+00 -2.353684458396213586e+01 3.254384258249520911e+01 1.915041105880588290e+01 1.462995056040061748e+01 3.669946811789594676e+01 3.177507357862163673e+01 1.161374835278361495e+01 1.056773636280261641e+01
1.140455879512064079e-04 -3.379533765811690500e+03 -1.432168691989956222e-01 -4.423615988949987365e-02 -1.363507233221366022e+00 5.376100379436459065e+01 6.327070498730296144e-01 6.916194884114053032e-01 4.942031184699356317e+00 -2.242615960312299705e-01 2.624641947606853876e-02 3.935020621395498797e+00 -1.880348686847261774e+01 3.225346795976147263e+01 1.812579464204599944e+01 7.914992634030948437e+00 3.046034001639938538e+01 3.707767783905158154e+01 1.175926388653725141e+01 5.867014639008294452e-01
8.621190006411051470e-05 -3.379813555854528204e+03 -1.493427469354463299e-01 8.347483338532260544e-02 -1.114072576724207231e+00 5.261270755048146697e+01 5.378449912492302420e-01 7.580378213442529045e-01 4.948545710274800058e+00 -2.260180004559266820e-01 -2.821377082662168689e-03 3.744910956282622383e+00 -2.204522088889370934e+01 3.189230036044299510e+01 1.695332339737232275e+01 1.320392936463998801e+01 3.630279162503200041e+01 3.528637459709737811e+01 7.768573555644975315e+00 1.043623631690115872e+01
7.699685945398365499e-05 -3.379926599439747406e+03 -1.423606637544204689e-01 1.156441464466950453e-01 -1.072802504556808589e+00 5.548007063532382688e+01 4.937331602869361458e-01 7.838261012476777090e-01 4.941455219978912794e+00 -2.271410475400130746e-01 -1.015118928223390782e-02 3.996543936036313305e+00 -1.640169477990099267e+01 3.187238628870869661e+01 1.653368600495996787e+01 1.043992471390908783e+01 3.455866344756071840e+01 3.635615186701279811e+01 1.211407037008660481e+01 2.570690609968728779e-01
2.042499744511007181e-04 -3.378951019465803711e+03 -1.256759408958419699e-01 8.603991887997258781e-02 -1.145631372212745802e+00 5.111597510484323692e+01 5.272537229698495143e-01 7.730557270637787859e-01 4.950976213559738603e+00 -2.228634909432585243e-01 -6.626312277160373299e-04 3.969714200364824919e+00 -2.208655504271638392e+01 3.341863227085306676e+01 1.816340524819770508e+01 1.221871442953903397e+01 3.061456843177239762e+01 3.676790777407112643e+01 1.151851814808413366e+01 9.462485982232315962e-01
9.113321595365176720e-05 -3.379758041726835927e+03 -1.328800051125470227e-01 3.557292850068888290e-02 -1.216682631705812367e+00 5.638525759206143562e+01 5.546667122617527923e-01 7.391522852551850598e-01 4.944862243697940585e+00 -2.299863083995723478e-01 1.092939914114721134e-02 3.986865938427842870e+00 -2.519181593407142827e+01 3.204794191160698347e+01 1.760160223466144913e+01 1.316799529982870531e+01 3.659473421786691461e+01 3.893614631737196419e+01 1.045234209502565648e+01 2.474437207386159798e+00
2.070719627415754495e-04 -3.378937297695512370e+03 -1.441322205851433280e-01 6.162657585354988643e-02 -1.137813237049482229e+00 4.971039964712247183e+01 5.645154703924261108e-01 7.445413609612991923e-01 4.947102758100177411e+00 -2.301009799596727134e-01 -3.693478073769851378e-03 3.793741875297405475e+00 -1.926513216071731449e+01 3.409142151557509237e+01 1.684626519505128073e+01 8.381224346019401139e+00 3.244624835371581639e+01 3.300144268546367954e+01 1.048305783792424783e+01 8.085786910678960382e+00
9.060370718868184100e-05 -3.379763868944048227e+03 -1.351750943932096549e-01 -3.113900353567208845e-02 -1.317681576806796873e+00 5.608940126937370252e+01 6.146802522997376617e-01 7.041092661314642953e-01 4.943696270141395566e+00 -2.268907695179307460e-01 1.596328540214786429e-02 3.927598310865626718e+00 -2.473312007140251012e+01 3.402537666325932975e+01 1.866395875843252128e+01 1.669138217644960775e+01 3.314268784253278000e+01 3.544226263670879717e+01 1.174733270893024795e+01 1.405453464021100274e+00
1.661989966549715211e-04 -3.379157178229027977e+03 -1.475127710575901141e-01 -2.901241949277859333e-02 -1.294292539919459362e+00 5.587279737508247734e+01 6.190194227423975182e-01 7.009195223523867480e-01 4.946314585839256317e+00 -2.247364431054865719e-01 1.382627193522911746e-02 3.817365447834391912e+00 -2.290051075977405048e+01 3.587639298064937066e+01 1.776953806984327144e+01 1.172250585451328675e+01 3.230181709169701776e+01 3.488041633852989776e+01 1.273596874325999551e+01 7.350248107004242470e-01
1.075287141704080104e-04 -3.379592606153994893e+03 -1.496863158314704068e-01 -2.102174860061534201e-03 -1.236526301528593441e+00 5.234468747797681232e+01 6.017932318651650903e-01 7.171971490764350587e-01 4.946391821421182833e+00 -2.264074476135875535e-01 1.385977623313894291e-02 3.806570505642621338e+00 -1.959366690114623566e+01 3.845172323944157000e+01 1.886039959877816585e+01 8.799217979820085134e+00 3.188345916182527162e+01 3.476441107123506669e+01 1.183928108071763319e+01 6.559831909719870957e+00
1.601681573447346556e-04 -3.379194139827715389e+03 -1.253780871322726365e-01 3.283390882052031334e-02 -1.201551465958276665e+00 5.302120313837357912e+01 5.569160838048686779e-01 7.472840283123625138e-01 4.948357912313827711e+00 -2.317705881018508052e-01 -7.421207415556629883e-04 3.867642588822562733e+00 -2.461619181328029526e+01 3.288492084326488651e+01 1.741137781273005558e+01 1.215286650780134181e+01 3.254319667083191803e+01 3.632347344690822410e+01 1.324638444662607029e+01 2.436284849766545690e+00
1.401728088453266935e-04 -3.379327488064135196e+03 -1.333666119979186326e-01 -4.111344723831594772e-03 -1.278173112766697761e+00 5.224196678640409885e+01 5.835365471594332609e-01 7.265337015971704560e-01 4.943157097402936628e+00 -2.203626081470084763e-01 1.120056934580104802e-02 3.989873625415835345e+00 -2.426501216802898853e+01 3.590978552444612149e+01 1.620430497228164768e+01 1.532915630350373348e+01 3.444795035200263555e+01 3.480881860739826550e+01 1.219893290345386205e+01 5.761792838762991309e+00
9.770591862723978810e-05 -3.379688401937640265e+03 -1.467470104481457538e-01 6.044645205463211601e-02 -1.163356696308965876e+00 5.590253399789394706e+01 5.373622074250673508e-01 7.509013515840234909e-01 4.943302966036029034e+00 -2.316120196047721791e-01 8.229733091463797834e-03 3.837736168303307771e+00 -2.054921247576160681e+01 3.270561032819385616e+01 1.799314812614593961e+01 9.136390954353368343e+00 3.263110098910263446e+01 3.605350938819129425e+01 1.397551192313384405e+01 2.485165542253198190e+00
1.039058414563966148e-04 -3.379626878956023120e+03 -1.481409365692246127e-01 3.158186029227960656e-03 -1.247093533168600388e+00 5.353525075104098363e+01 5.833030851065464928e-01 7.220116433107546250e-01 4.942830560738538992e+00 -2.287218905624048837e-01 1.745105078695807777e-02 3.896313412064207338e+00 -2.192137460208601851e+01 3.368252667659810129e+01 1.846847255173511471e+01 8.590292293473966723e+00 3.506602676779795047e+01 3.532960764689696731e+01 9.064011974615148404e+00 3.441337480703521301e+00
1.049214385152130946e-04 -3.379617152208961670e+03 -1.334520934162601313e-01 -3.039702649108608212e-02 -1.330298714976733354e+00 5.448868349339377914e+01 6.155689336882402829e-01 7.057966260545252002e-01 4.941883180675430864e+00 -2.299678654905004116e-01 1.654116783192294271e-02 3.914970748241525911e+00 -2.288193883556661490e+01 3.452937032004488316e+01 1.877435942243610612e+01 1.018782324915534687e+01 3.330220480983302878e+01 3.636459284737736652e+01 1.293347580122361506e+01 3.216489808490874402e+00
1.240649154620085913e-04 -3.379449559134046467e+03 -1.437170357751211547e-01 4.898284894195742423e-02 -1.175183516931072258e+00 5.253920347970741034e+01 5.688838739573663927e-01 7.361113631950217950e-01 4.946343826952553258e+00 -2.274963952486936947e-01 7.358417563266383965e-03 3.939101332188529536e+00 -2.750803902465733586e+01 2.943784658461179404e+01 1.713008381558866944e+01 1.574263407071108034e+01 3.051025909011528370e+01 3.351583678209713213e+01 1.064360160357658103e+01 6.840636837430746908e+00
1.952707786303946086e-04 -3.378995976870757659e+03 -1.488891814404305902e-01 6.251300384635119500e-02 -1.142308033879238183e+00 5.403325936782370320e+01 5.470554179585711552e-01 7.464902705996145915e-01 4.948233104421404960e+00 -2.314860167447041484e-01 5.635337780427018828e-03 3.998419343126302650e+00 -1.602277794125453170e+01 3.347623490819018599e+01 1.625925609749467782e+01 1.298719470337583815e+01 3.338569805641387234e+01 3.302829205346880315e+01 1.111387226942173179e+01 4.999848340501267252e+00
7.918867426582545282e-05 -3.379898530787556865e+03 -1.417921741470840324e-01 1.554568091317090617e-02 -1.217854553540785201e+00 5.139627030000883678e+01 5.880411526005756562e-01 7.255922065954198974e-01 4.947915372923128885e+00 -2.329696034531796300e-01 1.168206351815936905e-02 3.863577228026053856e+00 -2.725899594521325753e+01 3.035506073352845036e+01 1.807316390570978726e+01 2.003324520269789133e+01 3.488873999978213192e+01 3.311633533516022965e+01 1.136126372937973272e+01 4.658249347459064715e+00
1.930449158715042237e-04 -3.379007441187905897e+03 -1.447022231708114115e-01 4.089946899947807801e-02 -1.184771210896108817e+00 5.047757957286720654e+01 5.598723633366367025e-01 7.455391212581052862e-01 4.948773475464141924e+00 -2.214429980989047753e-01 1.192664440624957578e-02 3.676968358931568925e+00 -2.318031209425282668e+01 3.139783640146953658e+01 1.848922683862186389e+01 1.461763500764479140e+01 2.986022553663866574e+01 3.414938908176190324e+01 1.137988230110853394e+01 6.126579446132929263e+00
9.972728168368343396e-05 -3.379667924797171509e+03 -1.416019134658543788e-01 1.955652666919346916e-02 -1.244071676811350224e+00 5.366857765335799257e+01 5.870051400038795997e-01 7.215290612422720073e-01 4.945929687169590139e+00 -2.255489979547800061e-01 1.086878495622656260e-02 3.876003634897067673e+00 -1.994716344386250739e+01 3.307644027564948885e+01 1.908054020518179428e+01 9.509210784441890496e+00 3.537334235213086231e+01 3.424649339002849757e+01 1.049042407158973234e+01 7.668958895487798522e+00
1.104800211906793782e-04 -3.379565529373550817e+03 -1.398453859957630441e-01 7.344555146081716002e-02 -1.151393195065615105e+00 5.551237239924599010e+01 5.347979283990453858e-01 7.569702348512274970e-01 4.948313765188061097e+00 -2.358016716077961927e-01 5.329494851148197654e-03 3.650069475643273442e+00 -2.559988659831336122e+01 3.026738787799787644e+01 1.762944115460662786e+01 1.267428885370147640e+01 3.447957260164119475e+01 3.517139784307011041e+01 1.170310462382395755e+01 3.417351818427172283e+00
9.237991329563214585e-05 -3.379744454508017498e+03 -1.432923475853485895e-01 1.261903541859829558e-02 -1.233523052176918711e+00 5.220026081724444111e+01 5.994603649870198225e-01 7.237063348271663976e-01 4.951682748310419768e+00 -2.224605325605344408e-01 1.227755351344539392e-02 3.867097288971237834e+00 -1.575696764111364701e+01 3.353692858480050631e+01 1.758643924147262894e+01 1.347839844207954130e+01 3.245633652773628341e+01 3.391861991245925623e+01 1.438353932977909366e+01 1.560171613480543229e-01
7.998681497938661873e-05 -3.379888502266124306e+03 -1.324953314858470510e-01 2.994785474100758460e-02 -1.232203599501865865e+00 5.152484266218603892e+01 5.678737178715709266e-01 7.297134816548198621e-01 4.945004242457823551e+00 -2.345979082627041024e-01 1.010118378385871374e-02 3.778754973164593967e+00 -2.402621992374625393e+01 3.659910521098297664e+01 1.783330825412321374e+01 1.041085418879161750e+01 3.445182671773284255e+01 3.515609316514100868e+01 1.372617503394046778e+01 8.245896656010497594e+00
1.277485253588359808e-04 -3.379420300388619580e+03 -1.428795518100301198e-01 -6.154426607676122263e-03 -1.248726412513326389e+00 5.626102178004065735e+01 6.074144262101509595e-01 7.207820780170692831e-01 4.946375502650615985e+00 -2.262699929383762409e-01 6.075788799130732443e-03 3.989515460638882072e+00 -2.620280472562777163e+01 3.280202316105251725e+01 1.861000126203204985e+01 1.160517054911813872e+01 3.041013176760336023e+01 3.325569508655723894e+01 1.316762789466985240e+01 6.546485719598038600e+00
1.994709838761410804e-04 -3.378974695292935394e+03 -1.480194971386952496e-01 1.846887027444468754e-02 -1.225373516612400904e+00 4.992628978467161005e+01 5.857627402947728212e-01 7.203828120345381336e-01 4.944525467637950200e+00 -2.378531756958848220e-01 8.709358509132458792e-03 3.572088643127770524e+00 -1.784290323279259383e+01 3.637016765335276602e+01 1.872299672718613550e+01 1.204826444584450229e+01 3.420368189679408033e+01 3.273010610868476533e+01 1.356341305606911796e+01 1.311686482669993659e+00
7.758623883152980137e-05 -3.379918973997639114e+03 -1.496368885358171918e-01 4.186220206784421749e-02 -1.167232631239283558e+00 5.130366478645645856e+01 5.665209037268683634e-01 7.380935100142163030e-01 4.944648441603620270e+00 -2.238126823132504661e-01 2.991794518952595183e-03 3.726700657419899532e+00 -2.975533646134616106e+01 3.381894462961476933e+01 1.861015013450151301e+01 1.401245252805316532e+01 3.523727767718264658e+01 3.515020800157597591e+01 1.476150349757399027e+01 8.249390014356428935e+00
9.777625078030024682e-05 -3.379687682361462976e+03 -1.411181572416280172e-01 -1.592751226108185536e-02 -1.295156678058620781e+00 6.068620754472048873e+01 6.127643611593975859e-01 7.122234047302746784e-01 4.946556120587441541e+00 -2.272684472793418120e-01 1.909389032636132910e-02 3.993537009196564735e+00 -2.166325852952209630e+01 3.515303236506406392e+01 1.915657199109011088e+01 1.357055116698857589e+01 3.204848552136209605e+01 3.401421781658653742e+01 1.196287610201918206e+01 3.046062930781467948e+00
2.036769360463863362e-04 -3.378953828982738742e+03 -1.429792572366513637e-01 4.309758801722060606e-02 -1.198873883317141287e+00 5.135417145273797956e+01 5.580836624291987125e-01 7.444363524652615194e-01 4.945627454705689097e+00 -2.299362736461367795e-01 1.168125081062965087e-02 3.667665167709166507e+00 -2.236878821926563887e+01 3.118620747493539014e+01 1.636686258478925282e+01 1.737227269384555939e+01 3.134573492081170798e+01 3.499276954097985026e+01 1.118099191417831761e+01 1.550938456013062350e-01
1.088215067095039799e-04 -3.379580655087607738e+03 -1.448067848336250518e-01 6.864021531067004966e-02 -1.147348128407460255e+00 5.859006616081303775e+01 5.403052490647741735e-01 7.560439428341547696e-01 4.947108124951320463e+00 -2.382666931452721570e-01 -2.022380443606142109e-03 3.954687495627652094e+00 -2.473071947698758777e+01 3.193789708569671859e+01 1.733521743588883979e+01 1.114121944623192029e+01 3.395133916307614186e+01 3.307873842201092174e+01 1.330610775893281783e+01 7.701949569384192174e-01
9.198127662737835158e-05 -3.379748779033040137e+03 -1.384101188528726600e-01 4.887988638282877996e-02 -1.187886553864207162e+00 5.426275354503320614e+01 5.492224375639525036e-01 7.437064970685398624e-01 4.940080090470267749e+00 -2.337764246949376457e-01 2.591169035740081839e-03 3.923776259852248760e+00 -1.912519711119458066e+01 3.512792386484164808e+01 1.762919879209756857e+01 1.135156381840951667e+01 3.617562578935493889e+01 3.748683927115181547e+01 1.098807600583750954e+01 3.939522262538686093e+00
8.720874798705892427e-05 -3.379802059427621771e+03 -1.470620334173894650e-01 3.514305936418735121e-02 -1.194004462491313312e+00 5.749670284155190103e+01 5.740793070118710428e-01 7.340526260809288051e-01 4.945081399398737254e+00 -2.256082429962495972e-01 1.921604017205424952e-03 3.974347260388198411e+00 -1.844155577805298662e+01 3.588767659174641267e+01 1.870963812623305245e+01 1.709245530642877853e+01 3.135899233474611947e+01 3.565376060290581250e+01 1.299207275380875970e+01 1.447078365053200422e+00
1.071374353969663386e-04 -3.379596251621224383e+03 -1.439567055151654007e-01 2.535351630901705455e-02 -1.222773079567011978e+00 5.902779997409679424e+01 5.867698413275735936e-01 7.298607907454004451e-01 4.945805282034232420e+00 -2.248184108463979758e-01 1.113373578623577664e-02 3.964556348904558991e+00 -2.405958312218515971e+01 3.580381320603698470e+01 1.693941317600589258e+01 1.116444599591992493e+01 3.473882259948874207e+01 3.375306597807992404e+01 1.171775893636517551e+01 4.556285396432158130e+00
8.610263512633720736e-05 -3.379814824058075828e+03 -1.379723340901356510e-01 1.744448204209925191e-02 -1.237531717579612334e+00 5.573493000186188340e+01 5.742722336870467181e-01 7.277598615166194218e-01 4.946127895349783365e+00 -2.397958050586781464e-01 1.140964612485251273e-02 3.801486035714761069e+00 -2.326266129559948581e+01 3.358223704468832693e+01 1.890132276467648609e+01 8.645515379701373959e+00 3.392996052212703262e+01 3.655449874704252977e+01 1.164656677338560264e+01 6.040104498983289716e-02
1.030981538049907919e-04 -3.379634682590432931e+03 -1.372870914085093652e-01 6.350447757244914726e-03 -1.254524522365255690e+00 5.589854582656733584e+01 5.832629641369130313e-01 7.339274902411054846e-01 4.950075347148034766e+00 -2.291643953116184740e-01 1.603454285363947740e-02 3.899214116677401254e+00 -2.683522122306763436e+01 3.206270573627701026e+01 1.939139857483840501e+01 1.029276689851032955e+01 3.676385865699558053e+01 3.526605366810331077e+01 1.104938175949576973e+01 2.385945631579122761e+00
1.492555355544024408e-04 -3.379264704233730754e+03 -1.476381120433185590e-01 5.481361107112181497e-02 -1.184011697416631925e+00 5.027285168012760863e+01 5.579747865772557436e-01 7.457065143908945259e-01 4.944337305926295834e+00 -2.260635892426319238e-01 -1.961547136212882236e-03 3.914904407805352093e+00 -2.136178882859340433e+01 3.546627497210441504e+01 1.723268773848063518e+01 1.053792303586664758e+01 3.332805768643262923e+01 3.521897875954482515e+01 1.019081787947029305e+01 5.103226526531723373e+00
1.338965028735543687e-04 -3.379373296939550528e+03 -1.462223468572664276e-01 2.297092280615642412e-03 -1.263286521686788344e+00 5.550654373578262124e+01 6.011479306264740918e-01 7.177293632428671799e-01 4.947335411069373023e+00 -2.274167344273649860e-01 1.304550865450071484e-02 3.819192353647039795e+00 -2.769473600039177086e+01 2.982636907205038312e+01 1.759762810381648634e+01 1.012866612035678848e+01 3.001593256056926862e+01 3.518802929917230671e+01 1.369997423769087064e+01 8.755010298368226529e+00
9.428760233561983128e-05 -3.379724014363921015e+03 -1.492452537971160620e-01 3.007817469251150566e-02 -1.189845563040327736e+00 5.280145864503100483e+01 5.784574128745086918e-01 7.396757103930360344e-01 4.951050716150557029e+00 -2.268897723435698843e-01 2.899813176550081195e-03 3.995494220187578716e+00 -1.917849379113957298e+01 3.350487446320060769e+01 1.612239721513009272e+01 8.667740149820634343e+00 2.679269078480373878e+01 3.626060769800232464e+01 1.220984179220740984e+01 1.052539416135545025e+01
1.515127128773062265e-04 -3.379249694539646953e+03 -1.498925872994121555e-01 -1.937514545881591221e-02 -1.283963187896449920e+00 5.806982830362008485e+01 6.318628861373999372e-01 6.983937180318608995e-01 4.948508313748801513e+00 -2.330845773370442409e-01 2.073542914502501944e-02 3.947245239311933940e+00 -1.771222018312400337e+01 3.300468455553584590e+01 1.708674434065926562e+01 1.005995169306261872e+01 3.216444310173409349e+01 3.489588500090567891e+01 1.204529362183559549e+01 2.132935970827420924e+00
8.869510784764611413e-05 -3.379785159340578957e+03 -1.260875634777388898e-01 2.896262368118907027e-03 -1.274966766541369978e+00 5.358506804534389545e+01 5.719116794626575295e-01 7.305646699067800398e-01 4.941158046111803870e+00 -2.205743375321305155e-01 1.829435578033900001e-02 3.962393046491959225e+00 -2.554114711714325381e+01 3.138902903000029454e+01 1.892818430703124832e+01 1.137411380685626838e+01 3.222560078513913595e+01 3.526406526928283114e+01 1.301402669145201862e+01 3.018216618322244749e+00
1.074464432906071441e-04 -3.379593371552981353e+03 -1.460317951635503875e-01 -6.635060399645897888e-03 -1.250737312892296060e+00 5.499424890531989973e+01 6.130493539221566479e-01 7.122178780695997968e-01 4.946678492548961970e+00 -2.213949367009120373e-01 1.274167179283325346e-02 3.701949052467776724e+00 -2.636741453000917090e+01 3.175452617072138750e+01 1.909851843625076739e+01 1.352953068603779485e+01 3.057207900970183800e+01 3.543077689061180280e+01 1.400777917494999691e+01 2.464318094214323906e+00
1.545356875682807362e-04 -3.379229939017296147e+03 -1.469065068851186096e-01 3.181702021695925753e-02 -1.206479331865934590e+00 5.461101240604708806e+01 5.821240480841280984e-01 7.258749588818547149e-01 4.944368978838237894e+00 -2.390311199381027762e-01 1.041749172826111902e-02 3.949272612981121533e+00 -2.265989572894943649e+01 3.275038713392819290e+01 1.798303870187356779e+01 7.032634654172476019e+00 3.959165925259284791e+01 3.796551351771348948e+01 1.161299340859600626e+01 8.529092456637243913e-01
9.481452271161031422e-05 -3.379718441483768856e+03 -1.387811524457480405e-01 6.470571743671971188e-02 -1.147228327420910965e+00 5.496414620595279388e+01 5.321303127014342937e-01 7.541600778522841164e-01 4.945672686809875707e+00 -2.215943076402289158e-01 1.951282365688644660e-03 3.878200423853192191e+00 -2.461659137614893211e+01 3.320132407345999326e+01 1.866895114585453896e+01 1.494558804075674097e+01 3.595247450101621212e+01 3.515268973892171545e+01 1.123964988602121906e+01 6.373787940539221708e+00
7.755399281668722748e-05 -3.379919389699162366e+03 -1.441779821495737246e-01 4.726142613306616447e-04 -1.253880062496079084e+00 5.892446712854527391e+01 6.113649786998884839e-01 7.201315196820168296e-01 4.949727676837802903e+00 -2.275369553738422201e-01 1.455208365267490755e-02 3.989681733620929815e+00 -1.937046080660380198e+01 3.474165545730345173e+01 1.713328420230797633e+01 8.589752586978804061e+00 3.329461682943204437e+01 3.829228223870839543e+01 1.231097996380525750e+01 5.405839255205879823e-01
1.472935357254949451e-04 -3.379277936637046878e+03 -1.374655277749135818e-01 5.175645217259727815e-02 -1.169713768993729142e+00 5.124070261883951360e+01 5.486225646404767620e-01 7.456574894002334641e-01 4.948051555943640878e+00 -2.417091613329058752e-01 3.088078163201668502e-03 3.989583363182076070e+00 -2.434819370053679677e+01 3.488619953182370637e+01 1.922848440737612208e+01 1.091723456400506365e+01 2.874946117267239742e+01 3.648221664634054662e+01 1.159064520139052590e+01 1.643495501238989576e+00
1.747425452998828323e-04 -3.379107050353481554e+03 -1.466140493644076670e-01 3.737720561341309478e-02 -1.194831629077586665e+00 5.765873776244742288e+01 5.658469808053639971e-01 7.345256885107951383e-01 4.942282344619663093e+00 -2.279849884923101921e-01 9.098184383083518512e-03 3.973621392663079899e+00 -2.603559170862067162e+01 3.450904944793808937e+01 1.960865327696503613e+01 1.353689679341474417e+01 3.333780786552489417e+01 3.397292303014065595e+01 1.126513546048901659e+01 1.272511126240938317e+00
1.245053618377261377e-04 -3.379446015292510310e+03 -1.424349011807809207e-01 4.920689123712240765e-03 -1.226341847667811846e+00 5.357120262906923358e+01 5.879028704487477830e-01 7.232757607355486673e-01 4.945930638461289774e+00 -2.335927325829190160e-01 5.930625492472030302e-03 3.869854653297147173e+00 -2.136551645508461661e+01 3.054048012107390875e+01 1.802536910513719093e+01 1.125665685933041615e+01 2.854866159529095171e+01 3.346468866759655469e+01 1.308831849118463708e+01 4.461285164361061817e+00
1.261230031166109581e-04 -3.379433106428482915e+03 -1.472252186829112741e-01 5.052022140795892069e-03 -1.239271125215058778e+00 5.528289914391145743e+01 6.038016633811250644e-01 7.249856336495870135e-01 4.951910647336182691e+00 -2.382881832051544357e-01 9.426366177322842432e-03 3.960057975353023618e+00 -2.239279318160896537e+01 3.189506797201136123e+01 1.745475814946539828e+01 1.659456349443178169e+01 3.446760928140017199e+01 3.647754717202056440e+01 9.793570661834616331e+00 2.119735969283720323e-01
1.213378972673699081e-04 -3.379471784881355234e+03 -1.472251977244460885e-01 1.174248379581810109e-01 -1.075323475601169587e+00 5.056433840935362412e+01 5.146437571522181065e-01 7.777625788622801739e-01 4.945393041130680345e+00 -2.313342859198090906e-01 2.283062957321169151e-03 3.933769079715885741e+00 -2.301198440634001940e+01 3.028476520318001874e+01 1.714292396575112321e+01 1.345065222218966383e+01 3.243522695566400671e+01 3.531441046595684696e+01 1.307811809731651564e+01 8.640641480331057167e+00
8.553357542335440105e-05 -3.379821455080589203e+03 -1.492722307434010409e-01 -3.243639876923665177e-05 -1.239667544804650579e+00 5.497697056553867156e+01 6.004628346838418729e-01 7.137166695908316871e-01 4.946099879825350598e+00 -2.205640400969683945e-01 1.242878896317933801e-02 3.914177042140256191e+00 -2.563816895062811341e+01 3.336998632424037226e+01 1.631407437277432138e+01 8.040648669239258695e+00 3.187807496262144014e+01 3.307414044662571229e+01 1.361172522280751451e+01 1.193615086418464699e+00
