weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale Hb_params-v_0 Hb_params-I01_spec1 Hb_params-I01_spec2 Hb_params-I01_spec3 O3b_params-v_0 O3b_params-I01_spec1 O3b_params-I01_spec2 O3b_params-I01_spec3
5.794700375721946299e-05 -2.342944796638866137e+03 -1.271015574350051469e-01 1.408942617911393413e-02 1.888703662797576399e+00 1.667658082892510834e+02 5.768266799490414654e-01 7.442939178339151862e-01 4.950135859905401503e+00 2.195288502459527002e-01 -1.373862626889388316e-02 2.727619356395200034e-01 -4.911109688064408374e+01 3.591895492032015369e+01 2.181011395315901780e+01 9.017238134159555329e+00 -3.871338679247585901e+01 3.650762747690361465e+01 2.601565091630397930e+01 5.510727721351693731e+01
6.475117093407252379e-05 -2.342833773719044530e+03 -1.381046104827998999e-01 5.362742645598606028e-03 1.900627811929236799e+00 1.725631508867336095e+02 6.007891204621265135e-01 7.269077653776547798e-01 4.949388139185233904e+00 2.318510786541216895e-01 -1.451260695476985774e-02 2.465964652036549409e-01 -5.287965329631452960e+01 3.868326680567069076e+01 2.409366151232161712e+01 6.647680507598896504e+00 -3.930504728460738306e+01 3.551138902219663862e+01 2.594731726406806871e+01 5.756221039247766669e+01
1.000033862763689753e-04 -2.342399121455206114e+03 -1.223384321085860121e-01 3.697630095180651222e-02 1.916654285291207849e+00 1.666010986359731874e+02 5.518452030200083902e-01 7.539302462422394768e-01 4.950539762568073598e+00 2.222962311837519689e-01 -9.479044457069818463e-03 2.747626272322097329e-01 -4.828361868243530353e+01 3.892409514231442813e+01 2.293304198089363055e+01 1.015012556526628806e+01 -3.978150818922244980e+01 3.835137608014282762e+01 2.575545613991425853e+01 4.812305352493861932e+01
8.887053403161468683e-05 -2.342517144866519629e+03 -1.296056701885792972e-01 3.689599061977494321e-02 1.925527183967287392e+00 1.649783029832913144e+02 5.582133633936556816e-01 7.453676862573461737e-01 4.944697181812912845e+00 2.265089195663876342e-01 -8.949288127482191157e-03 2.612833798837313481e-01 -5.025495134773507289e+01 3.508766940149410374e+01 2.214827501732985482e+01 9.434250612284200699e+00 -3.897393410285562254e+01 3.521786236177304374e+01 2.798404909871088364e+01 4.847335949513586684e+01
1.765291119988136013e-04 -2.341830839700109209e+03 -1.330869364402428034e-01 7.077444239354441224e-03 1.889857451445298153e+00 1.718904365898365540e+02 5.913468876921937900e-01 7.279802078653050401e-01 4.943400470352047549e+00 2.241899763479391350e-01 -1.723152243605552414e-02 2.284424271542820351e-01 -5.126800545316771718e+01 3.910726856360990666e+01 2.321946381049111352e+01 6.951975498291851352e+00 -3.847597641758665077e+01 3.518164220439978607e+01 2.692278976788076150e+01 5.283920380991258270e+01
2.067064419295223780e-04 -2.341673025871582468e+03 -9.006770584359212461e-02 4.297055356054266251e-02 1.899372899319048180e+00 1.654139354589545974e+02 5.188968870899473007e-01 7.716545411229167595e-01 4.947894852366106377e+00 2.308852433498698176e-01 -1.331959410369742969e-02 2.509802448264654151e-01 -5.189985581112006230e+01 3.715402121537603364e+01 2.458053231388568349e+01 7.909803599072895430e+00 -3.872578598715350040e+01 3.779866998288239444e+01 2.728904178275370995e+01 5.044129978246458990e+01
7.944631124782796467e-05 -2.342629244040078447e+03 -1.328444661441978980e-01 4.078129464737895171e-02 1.920510194508196378e+00 1.631024452831279064e+02 5.453930701116259661e-01 7.442652583269082633e-01 4.942122883964097824e+00 2.321140097611682496e-01 -1.096371283617658676e-02 2.552276994805524057e-01 -5.002041183873620867e+01 3.727856530316575601e+01 2.334995318152510890e+01 6.150745312464511727e+00 -4.007600726729151575e+01 3.580449559464060627e+01 2.756087339926382995e+01 5.335190251177446186e+01
6.545871484721879532e-05 -2.342822905867146801e+03 -1.039662621892082639e-01 4.624316942577111345e-02 1.914642314395172740e+00 1.697767188878134448e+02 5.218207727624705194e-01 7.656136730359450748e-01 4.943563089356394435e+00 2.218352581706168891e-01 -1.158364814858758862e-02 3.060064078119136277e-01 -4.965387902204446391e+01 3.472859026368546864e+01 2.369509741115749435e+01 7.259994556561566448e+00 -3.999013398922457441e+01 3.792778707966426310e+01 2.844997627517287242e+01 4.897305549963748206e+01
7.374011110299774174e-05 -2.342703778603894079e+03 -1.332965750686667949e-01 2.160900669770790539e-02 1.919506696345821162e+00 1.663980790522721804e+02 5.780641210765484761e-01 7.420542585664113844e-01 4.952053915703083398e+00 2.226351142542133399e-01 -6.962276465370287326e-03 2.590284664917092416e-01 -4.602681751707362423e+01 3.751663040195685284e+01 2.329045619797687294e+01 7.503964395854545444e+00 -3.818803547316082359e+01 3.624877846705643236e+01 2.705335271201403202e+01 5.037932814114509483e+01
7.653852961510637328e-05 -2.342666531234244303e+03 -1.412789012005988554e-01 4.899285468901531937e-03 1.867469364858998837e+00 1.681297483492412255e+02 5.912970501377839971e-01 7.262203701708933590e-01 4.947571439572596042e+00 2.227245751893671688e-01 -1.571144597716633839e-02 2.418384540555788553e-01 -4.736852435130734307e+01 3.850470570751119226e+01 2.351504786049163442e+01 1.216945623557175082e+01 -3.674252003655601584e+01 3.786561913137098401e+01 2.712489979661469874e+01 5.117490150299919094e+01
1.106785361259676764e-04 -2.342297695574737190e+03 -1.257954194828675987e-01 2.782013552329859474e-02 1.901751664836460520e+00 1.661725356852608115e+02 5.549783832517368731e-01 7.554670918498398446e-01 4.948079248563447052e+00 2.263598811748908091e-01 -8.492509087461019845e-03 2.389599341445550473e-01 -5.050575957204392807e+01 3.713104880874706737e+01 2.315056778005331140e+01 3.080628999030832205e+00 -4.013774669244463666e+01 3.662576407762608000e+01 2.779782983682677155e+01 4.586862040149475206e+01
9.996508619228250089e-05 -2.342399504516436537e+03 -8.488397607545924983e-02 5.475367442964854114e-02 1.911601972737729582e+00 1.668114375908922113e+02 4.999044109308470318e-01 7.810008370136549694e-01 4.945922278917564086e+00 2.300554459253187911e-01 -1.214775499975262463e-02 2.938321596785095635e-01 -4.864480178285850798e+01 3.952512146153907935e+01 2.397115885199685437e+01 1.007712448363140467e+01 -4.108137665014064055e+01 3.614152893025190849e+01 2.652632986924974290e+01 5.378672118398031188e+01
1.280861160087103350e-04 -2.342151622684362792e+03 -1.306392405545267754e-01 4.510782026928339405e-03 1.880917352037449142e+00 1.625664379089901388e+02 5.814702088502935462e-01 7.369225618112686949e-01 4.951152674647527618e+00 2.214917946226302448e-01 -9.237736648541883255e-03 2.154700867296795441e-01 -4.792018102430250792e+01 3.880625728458386448e+01 2.395541515480792327e+01 8.839236643233160606e+00 -3.914595312790729054e+01 3.773441876914363036e+01 2.684480744322659262e+01 5.011728590726561094e+01
6.734119360442364865e-05 -2.342794553364765306e+03 -1.267488040645622094e-01 1.722591354590863322e-02 1.886038899890889020e+00 1.611767594887984103e+02 5.749648419853988779e-01 7.336905027104114740e-01 4.946445158986440660e+00 2.393999823877488442e-01 -1.435416363138464213e-02 1.791707833212363155e-01 -4.670321078961737271e+01 3.697920187206027265e+01 2.510214538945199081e+01 6.479705506298838458e+00 -3.764682731263573601e+01 3.580276501249901600e+01 2.796370690129190706e+01 4.708364473715332110e+01
8.476522017344724242e-05 -2.342564440184180967e+03 -1.115885505200367445e-01 4.140447390806917261e-02 1.895490855910487937e+00 1.652478535323267579e+02 5.513829831480895338e-01 7.485577678725154893e-01 4.945409907708839370e+00 2.354700643611236099e-01 -1.276131525277346412e-02 2.765540423400708603e-01 -5.007466799777364486e+01 3.983502304942443573e+01 2.332607813344234060e+01 1.009454860170388990e+01 -3.864482592671095063e+01 3.640596927817507833e+01 2.800614452029226342e+01 4.849359118565521953e+01
6.230593973225087144e-05 -2.342872268741329208e+03 -9.739579313172602726e-02 5.433652106000433357e-02 1.906476656006979908e+00 1.594329569733832841e+02 5.194851236205588751e-01 7.724336173703745256e-01 4.945246363291460057e+00 2.350840886667355800e-01 -1.071758662242361382e-02 2.198282595628985314e-01 -5.285736548241384014e+01 3.726458538280030552e+01 2.324084859748010246e+01 5.298912332386440660e+00 -3.731270273864774367e+01 3.767170117826601228e+01 2.740025913680466019e+01 5.009543127842208321e+01
7.007413078791831717e-05 -2.342754771810436068e+03 -1.158494360613828988e-01 4.760019423664652027e-02 1.922680221585611804e+00 1.723931743561652183e+02 5.483760601735907514e-01 7.467938604451231921e-01 4.948433914009626733e+00 2.307320544454323219e-01 -8.983634647869109813e-03 3.158747078163645083e-01 -4.864380301194242406e+01 4.011066075229119576e+01 2.249077287469980391e+01 6.846297586537430924e+00 -4.063740045600096096e+01 3.618056202153086076e+01 2.719982183507063667e+01 5.509162635822739418e+01
6.373715637252875264e-05 -2.342849557808309783e+03 -6.766915201362258547e-02 7.051810208329770124e-02 1.911618715888709019e+00 1.671059132926961297e+02 4.798354491621051876e-01 8.000431329657555768e-01 4.946682570922312117e+00 2.312907853563290761e-01 -9.189713812041588881e-03 3.461602410047669443e-01 -5.354132677158509068e+01 3.607517332985299419e+01 2.337842020893809902e+01 6.002508126812577949e+00 -4.157765615611546650e+01 3.787939866655209897e+01 2.925577771625809120e+01 4.811976603184486834e+01
5.728282555288018515e-05 -2.342956324653162483e+03 -1.338001701564765222e-01 3.287183114007657947e-02 1.906728087441308617e+00 1.674424019396417407e+02 5.703136029731695755e-01 7.405113503262326091e-01 4.948115102343207283e+00 2.256394354749367004e-01 -1.733905542171898517e-02 2.291318918587604281e-01 -4.971151465468605579e+01 4.007335093130204484e+01 2.258617670539864264e+01 1.011889992760695023e+01 -4.120165043120158543e+01 3.846937260601812625e+01 2.831266814858512859e+01 4.891813673306400290e+01
6.533712758472550071e-05 -2.342824765059232050e+03 -1.469257470124060994e-01 8.977421343817015842e-03 1.909526477422415880e+00 1.618413333647720833e+02 6.186575097233484311e-01 7.140884442204089577e-01 4.948423098695885258e+00 2.326821663054197131e-01 -1.010507682261252427e-02 1.800501379530549395e-01 -4.831873809449075452e+01 3.811037746123879799e+01 2.362724315916009488e+01 6.709736812099076353e+00 -3.686408712453740577e+01 3.815584773065372559e+01 2.748158236325659587e+01 5.407871953728704284e+01
7.651798868471543615e-05 -2.342666799643989179e+03 -1.251427588605062702e-01 1.701091477320393341e-03 1.862883155215588005e+00 1.660709323832364532e+02 5.794758825059890261e-01 7.314528672957021360e-01 4.949616903943907964e+00 2.297094866069617769e-01 -2.188192107760089655e-02 2.018347429065358856e-01 -4.629009016453090908e+01 3.828160270047753500e+01 2.286396404305335395e+01 8.046197749983940994e+00 -3.708259493898648884e+01 3.781916239820448311e+01 2.561474922305773205e+01 5.111568045398273341e+01
1.007927922740578080e-04 -2.342391258655521597e+03 -1.236974099663576965e-01 2.111923761253184373e-02 1.894513004658514355e+00 1.715307518088804954e+02 5.679796087565267548e-01 7.361318674898422731e-01 4.944696191205013136e+00 2.235029616720682899e-01 -1.017150591533599879e-02 3.086178062690755342e-01 -5.355219310158186374e+01 3.780920428827872115e+01 2.371670768817313402e+01 7.937055362607470244e+00 -3.770657088127651946e+01 3.889907051464957988e+01 2.681619598064832743e+01 5.116156194004229008e+01
5.951806592006291452e-05 -2.342918045608010289e+03 -1.323520379123528656e-01 2.372051790735074661e-03 1.866552257710276663e+00 1.699327581362180410e+02 5.886379502373688677e-01 7.245612827915415277e-01 4.947986712599257153e+00 2.308013301543740958e-01 -9.508730092052886107e-03 2.166852477101119945e-01 -5.100969083298846840e+01 3.669681780888722500e+01 2.442268477878384303e+01 9.780381367529233927e+00 -3.926534379146463039e+01 3.495012660385798853e+01 2.756842475504683776e+01 5.536848233796487762e+01
1.339295573962156886e-04 -2.342107011532730667e+03 -1.163662094463309982e-01 3.059929610697359470e-02 1.900718753902082447e+00 1.717393583103007870e+02 5.517281332036354513e-01 7.383610907689421854e-01 4.945177656533740418e+00 2.305329001834757197e-01 -5.015203842218429742e-03 2.703169664397713778e-01 -4.813178058071468968e+01 3.858492888771203155e+01 2.277370052980332105e+01 5.706110477277870352e+00 -4.007234730524862698e+01 3.787178749873487504e+01 2.817194071669737454e+01 4.572544061284344963e+01
9.872270350963641822e-05 -2.342412010557970007e+03 -1.412135675499861798e-01 -7.197531066174961412e-03 1.872663884031417147e+00 1.751211554940435349e+02 6.077423162445512173e-01 7.130771475197659193e-01 4.943173350850228687e+00 2.306053122003632883e-01 -1.567077115469150961e-02 2.841639347488043588e-01 -5.165238695827650872e+01 3.659047069015753095e+01 2.270957947742557792e+01 3.569262481286639144e+00 -3.540902795426762850e+01 3.622541379932864203e+01 2.659951319940445558e+01 4.958154928592317390e+01
7.990365089427405021e-05 -2.342623503958361198e+03 -8.506894824027597113e-02 5.380971025792180562e-02 1.902735076901537425e+00 1.561855053974966552e+02 5.039915801607030010e-01 7.779329820856584199e-01 4.943435693002127707e+00 2.343668952165003372e-01 -1.083098776329793900e-02 2.333563211962061124e-01 -4.634044745601511295e+01 3.713875890350703912e+01 2.438223403229433472e+01 7.913563306782944728e+00 -3.943675926633980566e+01 3.643102683363319727e+01 2.686111736618057577e+01 5.482476958096083308e+01
9.214108268887923308e-05 -2.342481004593469606e+03 -8.884344187028994644e-02 4.922773483927578297e-02 1.906302119221967573e+00 1.693528436543082023e+02 5.084229226243514033e-01 7.836214104750776066e-01 4.950385551845510435e+00 2.316210780893686039e-01 -1.297923554493518594e-02 3.284075252128757505e-01 -4.859351935950087409e+01 3.815845285288532551e+01 2.208465472360865434e+01 5.778258215463627501e+00 -4.010044516369325152e+01 3.728764618011037868e+01 2.692091739122382066e+01 4.752768980228061224e+01
6.316576190591349142e-05 -2.342858563091022006e+03 -1.383084841540141163e-01 1.083784085837219413e-02 1.891672930883866677e+00 1.600868581573004121e+02 5.882469343240954718e-01 7.320643603799010801e-01 4.944981420751337176e+00 2.299366699960947447e-01 -1.602383589982592227e-02 1.861398443974675854e-01 -4.857296308068217172e+01 3.865439821403271736e+01 2.424783292437493287e+01 6.243863209691058458e+00 -4.102789090181599363e+01 3.595606372687143448e+01 2.766294481826081508e+01 5.007169246649878858e+01
5.898898715771505970e-05 -2.342926974735245494e+03 -1.451259906065368310e-01 3.447658599064118423e-02 1.928985740896217216e+00 1.632266152543274131e+02 5.764824210917203207e-01 7.369592886385907260e-01 4.944977686754429058e+00 2.251413300557509878e-01 -1.067019499204269195e-02 2.253580449106835082e-01 -5.015210353461327486e+01 3.728066828538811706e+01 2.227855574590975607e+01 7.822269902752254644e+00 -3.732257763883984580e+01 3.704930183395571675e+01 2.532682040557821068e+01 5.235759618581692365e+01
2.831196760896100484e-04 -2.341358455811422573e+03 -7.788498263344981187e-02 6.911393163057868994e-02 1.916760135282935096e+00 1.735659484289637646e+02 4.952098563501737827e-01 7.922283759332147124e-01 4.947512473852137660e+00 2.271601078930096662e-01 -1.133397650604983653e-02 3.715631787232134275e-01 -5.500722215973524953e+01 3.657277198584563394e+01 2.298888518253572499e+01 6.563323035571611008e+00 -4.293919539522778450e+01 3.597154850709105744e+01 2.692194708499984301e+01 5.290226833598410394e+01
5.549870320695385166e-05 -2.342987965848545628e+03 -1.411567715819826430e-01 2.041659208790869151e-02 1.896263028175540377e+00 1.671184626000653850e+02 5.805406172078694249e-01 7.291779791984518422e-01 4.949355338547475114e+00 2.289961064125447532e-01 -1.229115274715697481e-02 2.250305850835640220e-01 -4.796091151928763452e+01 3.931034597192717683e+01 2.406125589998020331e+01 1.262270376737317790e+01 -3.867986033200773477e+01 3.656456715989886419e+01 2.846510524191048219e+01 4.821116983240369791e+01
1.092788453801393924e-04 -2.342310422673319408e+03 -1.108033573663473603e-01 2.817977854156922257e-02 1.895023766818273891e+00 1.673788645117713543e+02 5.594781913188200395e-01 7.405605760759070844e-01 4.945050393993875915e+00 2.459964559103597903e-01 -1.485637290789010301e-02 2.666779133631235199e-01 -5.189232225060507631e+01 3.776078014748063083e+01 2.255876220098507190e+01 8.157085483051606190e+00 -3.928598325108623612e+01 3.647021906287906035e+01 2.785150479344167351e+01 5.269460747403764600e+01
8.773008923894169123e-05 -2.342530060570044952e+03 -1.348544218937656469e-01 1.038027950993361537e-02 1.880445586958802373e+00 1.648248566767610441e+02 5.899337296963627075e-01 7.141811555787263011e-01 4.940310902997950393e+00 2.367074454117847893e-01 -1.933051103840188745e-02 2.260584146130362460e-01 -4.740453363929830743e+01 3.783486274401759175e+01 2.280304154811929607e+01 5.260067361503306671e+00 -3.689917843016934285e+01 3.748907650828681426e+01 2.690219789434900122e+01 4.783087858426893035e+01
1.289161328951605307e-04 -2.342145163443046386e+03 -8.715773670557225294e-02 5.725637971683969485e-02 1.904915893663401860e+00 1.652841228582058477e+02 5.216580843118894251e-01 7.759374115466892707e-01 4.949660833377201641e+00 2.336711870140180114e-01 -1.241583488914432820e-02 2.651548781470453031e-01 -5.004390218678142332e+01 3.641321888293236242e+01 2.266907274804197314e+01 9.120401643878173203e+00 -4.206855638927621044e+01 3.663574092232524038e+01 2.681480897625421278e+01 4.985280087576660435e+01
5.627229759082235874e-05 -2.342974123139231779e+03 -1.089452736485755219e-01 3.256418481350470406e-02 1.895430448459189954e+00 1.591529366401526886e+02 5.498822926167133973e-01 7.436885221774895971e-01 4.945559034236740814e+00 2.366449793656781875e-01 -1.310885378605952667e-02 1.872434521295577026e-01 -4.781726846608225401e+01 3.967702380192494616e+01 2.232356676400360129e+01 8.454103100984600161e+00 -3.934743782946046053e+01 3.686763356057620911e+01 2.945737328660991139e+01 4.896534359763704458e+01
1.225652291485880606e-04 -2.342195682132272850e+03 -1.293431331975287979e-01 1.979967503986068689e-02 1.901061949491275271e+00 1.711698135962074048e+02 5.650394505137624757e-01 7.412987856446056067e-01 4.949543032839395451e+00 2.338181745955771884e-01 -1.070278864547491438e-02 2.711283751760044103e-01 -5.094971978554457337e+01 3.803968409106128945e+01 2.318603177572575902e+01 9.461229070061417445e+00 -3.953388392807286777e+01 3.867294654641273155e+01 2.516203760608570761e+01 5.649597737027156796e+01
1.260943845166896638e-04 -2.342167294793390283e+03 -1.339858368976073466e-01 1.742056059530028289e-02 1.899106950234513036e+00 1.691861574302020301e+02 5.825293010189865894e-01 7.268054332279711982e-01 4.945809821322374233e+00 2.214448357766449771e-01 -1.392342013031799830e-02 2.085172240966219614e-01 -5.052854988615189313e+01 3.649556961253941267e+01 2.410874993682832113e+01 1.076630261308886283e+01 -3.828183701242522829e+01 3.646057488797161028e+01 2.807518963559130043e+01 5.604824489008252897e+01
5.481686733771053512e-05 -2.343000327558657318e+03 -9.289207968031587548e-02 3.699523110270130921e-02 1.883840320810284297e+00 1.676689945433405171e+02 5.296789182197318979e-01 7.606967230378480771e-01 4.946621226053817821e+00 2.358340213909349004e-01 -1.097222626605987017e-02 2.616320168612529251e-01 -5.334736906555949076e+01 3.805812388652473999e+01 2.392455473759869022e+01 5.549414487542980723e+00 -4.056252124564522887e+01 3.769043095864621762e+01 2.722235072731038485e+01 4.258532679521187703e+01
1.357745599092907436e-04 -2.342093329640792490e+03 -1.155109438405425293e-01 3.605875676740136204e-02 1.899096462326483881e+00 1.668770496863488972e+02 5.423849395575435217e-01 7.537693961127351905e-01 4.945246705323848246e+00 2.262352995627594510e-01 -1.347362859610301555e-02 2.429682359640048805e-01 -5.144597749407751053e+01 3.781749054310934355e+01 2.192019889546048717e+01 7.819607609765633072e+00 -4.050186920226664711e+01 3.552852754506608335e+01 2.969491040071581267e+01 5.534967866834927719e+01
8.688407138973921660e-05 -2.342539750786076183e+03 -1.405826036387592959e-01 1.618478302408210556e-02 1.905929120240521080e+00 1.613665775138249217e+02 5.879138817060484135e-01 7.185916237261011918e-01 4.945008869505680416e+00 2.269312497773210424e-01 -9.895630297155122435e-03 1.939584860451318282e-01 -5.180249307977038598e+01 3.900399208569005083e+01 2.353949746471739601e+01 8.210244034616454911e+00 -3.817119386364632305e+01 3.690636234626853707e+01 2.849399577010846940e+01 5.808214087325569608e+01
8.878425958032648124e-05 -2.342518116126076620e+03 -1.378335024847708035e-01 2.555631544686345902e-02 1.922683591603598252e+00 1.636918360990495671e+02 5.703463633029076663e-01 7.295913757684708845e-01 4.945230614627428523e+00 2.256843969508111059e-01 -6.467965785330598294e-03 1.912720686419668858e-01 -5.000137296715936941e+01 3.575583120854397379e+01 2.365483345702279649e+01 8.503091627885762449e+00 -3.945208204851198275e+01 3.589172001250506838e+01 2.582197581788015128e+01 5.380592890685453966e+01
9.571155235676535335e-05 -2.342442986497929269e+03 -1.203129341739819225e-01 2.378829337778803898e-02 1.902946303273625794e+00 1.612470373473141194e+02 5.636852044937348261e-01 7.416397147605553464e-01 4.943969999671427473e+00 2.313758822409464067e-01 -1.540599850425117268e-02 2.079444017542934897e-01 -5.131292801256469716e+01 3.728193494295584287e+01 2.457988494785423583e+01 6.905892893254828024e+00 -3.685030722803759318e+01 3.733290958692747807e+01 2.606110723958143893e+01 5.194024028460020048e+01
7.206925959158039978e-05 -2.342726697907963171e+03 -1.246845674330208098e-01 3.320616484071645114e-02 1.900397675263719499e+00 1.669799507932565632e+02 5.574835302080372035e-01 7.441070839422001537e-01 4.945218775239666797e+00 2.334682535285976801e-01 -1.678452071150116076e-02 2.201863627945952750e-01 -5.207732382887041922e+01 3.810435979396886808e+01 2.316231613397523503e+01 2.058058317926825254e+00 -4.019533010512793680e+01 3.719614277247828937e+01 2.889806037941544758e+01 5.484861248369355025e+01
1.480779329606513733e-04 -2.342006586794153463e+03 -1.356414551966478865e-01 1.066114624099040453e-02 1.895084009036842154e+00 1.584093640163537202e+02 5.832326636071764048e-01 7.302402647129579982e-01 4.945920929632045215e+00 2.333110688190007664e-01 -1.018831158385458124e-02 1.523416143385612764e-01 -4.808168937371539187e+01 3.918633935161419402e+01 2.362479824228369552e+01 5.256943927836155162e+00 -3.923101640772623000e+01 3.793521476205541632e+01 2.649631367039550867e+01 5.479844123559551861e+01
7.235219750076104020e-05 -2.342722779677571907e+03 -1.393751116044240068e-01 -1.323467239488229641e-04 1.865618532074114100e+00 1.703182597356645545e+02 5.946085574230479676e-01 7.146525593133683518e-01 4.943389371271153188e+00 2.388299131103182038e-01 -2.162850694276663432e-02 2.442531657781286947e-01 -5.038864766652130811e+01 3.656953666912898626e+01 2.425392007914673087e+01 6.998690012618657974e+00 -3.812543018717863674e+01 3.820063325173927637e+01 2.680815686928816888e+01 5.671412843435441431e+01
1.123506484349770794e-04 -2.342282700733208003e+03 -1.492987874064874709e-01 1.047492598311294820e-02 1.898186245482008871e+00 1.721341671161797251e+02 5.934139498032148241e-01 7.279681241948348092e-01 4.949031329765713139e+00 2.231458612793395524e-01 -8.897192568566580917e-03 2.534476585912524560e-01 -5.363992350078345339e+01 3.605295913641315053e+01 2.340046635849823886e+01 6.645971224056523852e+00 -3.913695738870544005e+01 3.613726258435278993e+01 2.394660934576553402e+01 5.167947836652919591e+01
2.203764430647320847e-04 -2.341608988314464568e+03 -8.254250548853024616e-02 3.962891747987265512e-02 1.883095675760307230e+00 1.670993628536703852e+02 5.187489589611383733e-01 7.740442790252879401e-01 4.947575459976513379e+00 2.283791843387001919e-01 -9.513110763104570822e-03 2.846559043914869691e-01 -5.093889750697837826e+01 3.628250148826861476e+01 2.338219041886491212e+01 9.120081483450558579e+00 -3.901140576049044739e+01 3.841356539616847243e+01 2.900204773178971607e+01 5.047619081713772005e+01
6.246740521023560425e-04 -2.340567095506321493e+03 -1.317937375696754121e-01 2.251174214537532414e-02 1.896716207420899636e+00 1.688510346566689861e+02 5.649149132039126275e-01 7.399615333750344526e-01 4.946664693966514648e+00 2.239218492920616033e-01 -1.108170377656536587e-02 2.328130386787445605e-01 -5.248676062644669571e+01 3.981473294569460109e+01 2.214232007172600802e+01 7.083890016855831639e+00 -4.034227179598221369e+01 3.583351701075709883e+01 2.753803466964721736e+01 4.992345440196066875e+01
6.153613207939673778e-05 -2.342884700987604447e+03 -7.760960636161132187e-02 4.985943831776498691e-02 1.895514506384856190e+00 1.632793130238757442e+02 5.017477174913331783e-01 7.920144497359169478e-01 4.949244837777435180e+00 2.244586285425917982e-01 -1.040367653029328210e-02 2.608266101722851449e-01 -5.116661118564820754e+01 3.841861015189495987e+01 2.456022797218892961e+01 9.336175410470936242e+00 -4.075477193759559214e+01 3.605455204611062925e+01 2.837440308930305832e+01 5.081552261043675855e+01
6.941226723191172142e-05 -2.342764261890225498e+03 -1.387332236595655299e-01 1.822392394724176024e-02 1.913297678748125286e+00 1.637623235449702577e+02 5.903300434783594897e-01 7.190169238064374468e-01 4.947769833960919961e+00 2.315613166168954962e-01 -9.778614790180384375e-03 1.995350263289927539e-01 -4.860084611003469490e+01 3.796628025218173974e+01 2.392629207637819633e+01 8.750586247502244674e+00 -3.671721887370824788e+01 3.585113005162565969e+01 2.713332264020829143e+01 4.649717205976167378e+01
1.247732053528323199e-04 -2.342177827771199190e+03 -1.192978008950106306e-01 3.063777731172645513e-02 1.911285536073833669e+00 1.667136202397685452e+02 5.621837039005712633e-01 7.469885465510135436e-01 4.944467279659455983e+00 2.305068898778568354e-01 -3.273168890588706859e-03 2.486640325476780766e-01 -5.192799614642072470e+01 3.617469753697011470e+01 2.240023289716685895e+01 8.231355799803496964e+00 -3.833489905478114679e+01 3.761507154720933244e+01 2.632464539008761051e+01 5.001681722266371111e+01
7.168917099447236327e-05 -2.342731985799340691e+03 -1.447141006191716983e-01 8.659481446377459424e-03 1.899606694712958621e+00 1.740990988512752722e+02 5.924496562920954501e-01 7.209577421059227831e-01 4.946511788342155214e+00 2.260904529683078756e-01 -1.060708314775959948e-02 2.328804697183083083e-01 -5.067776037280702894e+01 3.435855614579341477e+01 2.359237245792822435e+01 4.146002267658044360e+00 -3.928438866258133544e+01 3.911526719611302383e+01 2.724370974364942555e+01 5.669957244986645151e+01
1.332891439004592880e-04 -2.342111804720623240e+03 -1.359640486237207457e-01 1.315363871654615102e-02 1.886450231265913935e+00 1.651606405321008992e+02 5.750414692061586175e-01 7.297322073152001654e-01 4.945065334726387540e+00 2.283866497588482591e-01 -1.363014890199631957e-02 2.221439456708975968e-01 -4.891588039078260408e+01 3.746808083840424786e+01 2.354374906864331507e+01 7.292261981311609631e+00 -3.909968116271409144e+01 3.860224642268106265e+01 2.895236722118732331e+01 4.239904674749905666e+01
1.159445678160577901e-04 -2.342251213290146097e+03 -1.214798295497706709e-01 2.155479188358960796e-02 1.899931369597487318e+00 1.685699558938152904e+02 5.582386015246915134e-01 7.432139671795257030e-01 4.945261965349697419e+00 2.364841268803099528e-01 -1.290779523431151432e-02 2.941472291938345696e-01 -5.056692696815960630e+01 3.885211315298131751e+01 2.377146933846663401e+01 1.103865766429645845e+01 -3.883484886722271767e+01 3.587971257197908415e+01 2.775052357299201589e+01 4.993173445843890335e+01
2.131600819511745507e-04 -2.341642282061497554e+03 -1.378393959237063371e-01 2.826192925065354467e-02 1.909933277116768302e+00 1.662495551786238934e+02 5.754051135232072234e-01 7.282874394855636258e-01 4.946600938648600732e+00 2.352282140802235411e-01 -1.856008868120873068e-02 2.433689191487998782e-01 -4.854873574509360878e+01 3.639560679063680482e+01 2.238051207166336098e+01 9.311264208468173820e+00 -4.137374199424041876e+01 3.609487393144250689e+01 2.639566578298257937e+01 5.096905968171228096e+01
8.126298576002489961e-05 -2.342606634870206562e+03 -1.104480440004489972e-01 2.108489861807982813e-02 1.879141383606930837e+00 1.672813089338627606e+02 5.534183171832495196e-01 7.516508331851283753e-01 4.948524874254623285e+00 2.249650346697109615e-01 -1.187920722918711647e-02 2.682686270675359030e-01 -5.165702507058477977e+01 4.030719663419935017e+01 2.228956586787656136e+01 9.764277681249211582e+00 -3.794790318149671293e+01 3.681058417248561909e+01 2.595166521736036458e+01 5.412517437725072966e+01
