weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O2_params-v_0 O2_params-v_0_2 O2_params-I01_spec1 O2_params-I02_spec1 O2_params-I01_spec2 O2_params-I02_spec2 O2_params-I01_spec3 O2_params-I02_spec3
9.496400491499192367e-05 -1.597944032557639275e+03 1.067996927506189853e-01 -4.697777509191478074e-02 -2.405483596490898712e+00 1.022332670864140454e+02 7.447391311912855416e-01 6.294013071693749239e-01 4.429235180791568638e+00 -2.175114648682090479e-01 2.820913367677846395e-01 8.118581870172866255e-01 -1.499166064663535565e+02 -1.499391415383339279e+02 1.989993545333756941e+01 4.807089937130282209e+01 8.259903491039221279e+00 1.544891549478455417e+01 1.170444958003880132e+01 3.628357083301214914e+01
1.106519573651614798e-04 -1.597791140725769765e+03 1.017393598950682987e-01 -1.437621118923343988e-01 -2.453978407697476438e+00 7.314233252692638132e+01 5.706042117611247466e-01 7.183255063650828554e-01 4.418540036271096483e+00 -1.755333552916482631e-01 2.480699899013345533e-01 1.047591979067994616e+00 -1.490462864030393746e+02 -1.496573393974136081e+02 2.063516317274605072e+01 4.882304180219065870e+01 7.936175807951695305e+00 1.371564285701176722e+01 1.182407060116130637e+01 2.932197410368242529e+01
1.230237669037068441e-04 -1.597685152918243148e+03 1.390037686726935673e-01 -1.221736358511711640e-01 -2.379903951177871679e+00 8.747058586732775609e+01 6.245914074992388043e-01 6.630921869241512834e-01 4.407472326627090098e+00 -2.223283924979839732e-01 2.639471241338051666e-01 4.837663586006010208e-01 -1.499960221887922955e+02 -1.499881626223778994e+02 1.716697542474177141e+01 4.742600235475013903e+01 7.429838523750897927e+00 1.832968331035533893e+01 1.253224487972115497e+01 2.470166596402301096e+01
1.016139156810831948e-04 -1.597876349990678591e+03 1.424338525930443911e-01 -2.319854434664345155e-02 -2.433150868470590034e+00 8.800535995421031998e+01 7.576892585919837719e-01 5.806473835319005961e-01 4.400492902879086898e+00 -2.440807371536979353e-01 3.176737612674394029e-01 2.712583708885644707e-01 -1.489814480212934313e+02 -1.497962541705052217e+02 1.984926372878681633e+01 5.192817783383630115e+01 7.537616642225741792e+00 1.637770428629969999e+01 1.446295566632693763e+01 3.714090827045480125e+01
8.361108572142085678e-05 -1.598071354366186370e+03 1.415071570885543528e-01 6.799096887659958344e-02 -2.540179527301285933e+00 1.050019983839107027e+02 8.845700906491291704e-01 5.588709553762231108e-01 4.419925834656616814e+00 -1.755193920949269515e-01 3.988466047245906587e-01 2.819288068760359423e-01 -1.484193922367967389e+02 -1.497649719303099687e+02 1.767252067525182468e+01 4.631574569944385189e+01 7.990036988105853055e+00 1.427735403930319080e+01 1.506606327098136688e+01 3.044693295070599603e+01
9.348437248308302111e-05 -1.597959736198702103e+03 1.475173422770626186e-01 -1.255001529899332224e-01 -2.324002780940956914e+00 7.791607806924672275e+01 6.115136420367497383e-01 6.543137511225938230e-01 4.410806890170806405e+00 -2.910148215526051629e-01 2.500978082632814292e-01 4.070143851473329577e-01 -1.490871169693087381e+02 -1.496315881408459916e+02 1.648154002920754380e+01 4.830035076259875382e+01 7.753979020564072400e+00 1.460974690038929680e+01 1.256585740690885444e+01 3.466808182842851238e+01
9.134549643269916175e-05 -1.597982881500334997e+03 1.198207339436475338e-01 6.671263483722630894e-02 -2.539596479119706984e+00 8.736332318570906352e+01 8.670106470825459377e-01 5.795982491479531040e-01 4.423116977989978160e+00 -1.671743721497114255e-01 3.401557072243051039e-01 2.772679709810439430e-01 -1.484649854526059585e+02 -1.499295696905576278e+02 2.019933316837263604e+01 5.095615569936684608e+01 7.677283790935685026e+00 1.610041376417192893e+01 1.296543179273512791e+01 3.195334333586430375e+01
7.460673767324326009e-05 -1.598185299661342015e+03 1.193893505243734110e-01 -7.071959571590916149e-02 -2.432665563379190932e+00 8.746234229917041603e+01 7.114448210802638561e-01 6.396342327194628474e-01 4.407006213061803734e+00 -2.263365692014174257e-01 2.837082914623709762e-01 8.388841490345094742e-01 -1.496516821021237433e+02 -1.488910155154207757e+02 1.977684851894956353e+01 5.104444850622446950e+01 7.303026426280223582e+00 1.432674113513743208e+01 1.097405662895434375e+01 2.598838815130766022e+01
7.562005844738831138e-05 -1.598171808910437449e+03 1.201709677161294232e-01 -1.493829056861745164e-02 -2.443299261565492930e+00 1.122169569979441803e+02 7.400759413559026001e-01 6.047468995762075306e-01 4.413250019421329995e+00 -2.269698193885922866e-01 3.155523121459893332e-01 7.701240089625325247e-01 -1.486467978482317562e+02 -1.491509387643421007e+02 1.680329511437150813e+01 4.825412554713592783e+01 8.409600456611766361e+00 1.624284339178805325e+01 1.377041507837106771e+01 3.659729456168514616e+01
1.143826174677871365e-04 -1.597757981359619862e+03 1.048715358931148478e-01 -8.819278466592378463e-02 -2.438299167354634811e+00 9.674369275164688986e+01 6.420431820342472617e-01 6.530622092667248690e-01 4.389427223990102434e+00 -2.138792364136659074e-01 2.743782576271882601e-01 6.883498135039231025e-01 -1.494086408107768875e+02 -1.497880104828192600e+02 1.946491651399284706e+01 4.871825133449858924e+01 7.948079746697422898e+00 1.602777089811424815e+01 1.186640801521776645e+01 3.268612360115152882e+01
