weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O2_params-v_0 O2_params-v_0_2 O2_params-I01_spec1 O2_params-I02_spec1 O2_params-I01_spec2 O2_params-I02_spec2 O2_params-I01_spec3 O2_params-I02_spec3
1.220782003990185252e-04 -1.476019507025084295e+03 1.426938520121884546e-01 8.708340423972615874e-03 -2.435117886880710181e+00 9.598419508895803176e+01 8.041650493113562392e-01 5.852755601696199017e-01 4.408936234915508123e+00 -2.394557219461539432e-01 3.121157416831754627e-01 8.018510822559710149e-01 -1.482065447163297449e+02 -1.499287795568313584e+02 6.498809024333174023e+01 8.166119342364697786e+01 2.528460545765309675e+01 3.215568638772347754e+01 4.863896226839648307e+01 5.258537616156011296e+01
7.055914529339958521e-05 -1.476567717552914019e+03 1.464498843328399247e-01 -1.179822119031258831e-01 -2.398627724409175599e+00 7.541113838731601504e+01 5.979312893593551337e-01 6.637128415891206945e-01 4.407882609083487502e+00 -2.474632412701134321e-01 2.584618668860352297e-01 7.008100981922132933e-01 -1.493546935116415284e+02 -1.495336979421149408e+02 6.464868260605504702e+01 9.263547270561767277e+01 2.155817077994781528e+01 3.023318030815502766e+01 4.444083465607706529e+01 3.926527191199702571e+01
6.022291599006195160e-05 -1.476726115907183157e+03 1.186382281568212071e-01 4.717052596475274084e-02 -2.454878722650970957e+00 6.313368331406128675e+01 8.597786545992548435e-01 5.794796042879963860e-01 4.415848903615140486e+00 -2.032768324225471268e-01 3.298490040573396342e-01 1.400510549126839643e-01 -1.495188520393378155e+02 -1.499044348287161768e+02 6.357076104044811871e+01 8.533698160847902159e+01 2.099595139889220974e+01 3.184715119416903306e+01 5.498136217850535701e+01 4.921693482907463135e+01
9.656511159547050268e-05 -1.476253951338975185e+03 1.262851558075425984e-01 -2.071151539302870659e-02 -2.409649006943682892e+00 7.817954212490687382e+01 7.232567212989299277e-01 6.094543115962207658e-01 4.411722411508177899e+00 -2.635278132457106182e-01 2.901684451310273527e-01 3.791695709270804238e-01 -1.493484947891650734e+02 -1.498950743271875297e+02 6.970056930236911796e+01 8.709731053862500971e+01 2.397190106547897415e+01 3.297293259093947171e+01 4.272711898611048298e+01 5.379499258149389362e+01
7.644352201120292658e-05 -1.476487616657540002e+03 1.409298016310998325e-01 4.730819263126204155e-02 -2.398444580878206889e+00 8.447074250263619888e+01 8.775820478653268975e-01 5.604750620529579397e-01 4.405499077942589992e+00 -2.581150650647940914e-01 3.460967533828591680e-01 2.875210517439406588e-01 -1.481862853368799904e+02 -1.493896636021042923e+02 6.396166912124356685e+01 9.090461220598267289e+01 2.097637453285450349e+01 3.254843747040614232e+01 4.951181435403751152e+01 5.475593231873321542e+01
8.213379004177431874e-05 -1.476415819347801062e+03 1.031650182447823860e-01 -9.167619366190964125e-02 -2.444156829246212581e+00 8.374633451185599142e+01 6.534782629669626530e-01 6.536337620760046541e-01 4.408956392932418034e+00 -2.061161517354679340e-01 2.867594606780912159e-01 9.039761936957245725e-01 -1.495298927797161639e+02 -1.496813368369047907e+02 6.439825167771661540e+01 9.114388433805808631e+01 2.099000534170658483e+01 3.131943274494663854e+01 3.745259744080642150e+01 5.123518695211281937e+01
7.705301438126544767e-05 -1.476479675167945061e+03 1.386896008509151679e-01 -9.847213197028073517e-02 -2.381063872118596159e+00 8.081515488652959789e+01 6.476074647479738156e-01 6.250640713970131435e-01 4.394209259951254332e+00 -2.416406376381161625e-01 2.616006865106832446e-01 1.130526196728184329e+00 -1.495927118746775761e+02 -1.498580256741707331e+02 6.550596198273717619e+01 9.012299959433589436e+01 2.223183784614568737e+01 3.201045205377439373e+01 4.021387765370943157e+01 4.586582296339891940e+01
7.043222254686661542e-05 -1.476569517986270512e+03 1.491980329731562305e-01 4.252352823079694200e-02 -2.506978184104494911e+00 8.610287165607557824e+01 8.730259914126672349e-01 5.664271173566088891e-01 4.406558773783340044e+00 -1.930882334185604066e-01 3.613387396930507478e-01 4.157377420788403444e-01 -1.490020890440720791e+02 -1.499247721721397966e+02 6.066679273803610073e+01 8.695005922344378746e+01 2.392412938491272811e+01 2.938368015354497942e+01 5.744420328956012156e+01 5.318521087042005036e+01
8.844169652534068912e-05 -1.476341825312762012e+03 1.260633913017208674e-01 -6.887062782292192875e-02 -2.445190004181965193e+00 9.001892628076414837e+01 6.621917727980217716e-01 6.765641576109320265e-01 4.421699509199324751e+00 -2.176408343498008602e-01 2.648085922523955027e-01 9.072184300951323666e-01 -1.498010609999038252e+02 -1.497103776647210509e+02 6.286087903647763397e+01 8.558826305992405992e+01 2.254698074914240991e+01 2.986172246291718579e+01 4.528012217838839604e+01 4.860925541058436039e+01
7.195419084722799079e-05 -1.476548139173052732e+03 1.460881947238625023e-01 -1.043551736062965918e-01 -2.354137544721595532e+00 8.622736678716903214e+01 6.630887130270773921e-01 6.420157241617365784e-01 4.399557750235079112e+00 -2.582818163606879214e-01 2.421816245092396347e-01 1.058779773483366160e+00 -1.490891180382431571e+02 -1.498077297685831297e+02 6.434675073397066569e+01 9.091451784296211258e+01 2.202495559818718007e+01 3.108218617471625222e+01 4.745032548785099635e+01 5.708532879956707262e+01
