weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale Hb_params-v_0 Hb_params-I01_spec1 Hb_params-I01_spec2 Hb_params-I01_spec3 O3a_params-v_0 O3a_params-I01_spec1 O3a_params-I01_spec2 O3a_params-I01_spec3 O3b_params-v_0 O3b_params-I01_spec1 O3b_params-I01_spec2 O3b_params-I01_spec3
3.756839084919634086e-05 -4.134093008388314956e+03 -5.469195496414940016e-02 1.207254675223996820e-01 -5.852792197766820692e-01 1.755336949100336312e+02 5.999592401895940119e-01 1.106357130888376838e+00 5.146938529039418952e+00 -1.978545641028950364e-01 -4.476731068509831601e-02 1.682955186815426885e+00 -3.047428700422159409e+01 4.664237300739626590e+01 1.508963015319231360e+01 8.197180208608878615e+01 -2.843412772690456336e+01 2.521279229853345960e+00 3.536066536815929418e+00 4.872276009667497476e+01 -2.764195195227580371e+01 1.021723073302072038e+01 2.554107207188860329e+01 2.032212456714686084e+02
3.942948789322873874e-05 -4.134044657456185632e+03 -6.814414086988110353e-02 1.429003019997962254e-01 -5.820362087410022589e-01 1.977672772743412111e+02 5.802360113745080872e-01 1.124343352914433103e+00 5.147810698843260369e+00 -2.030594279798956237e-01 -4.621528893396753546e-02 1.988665645344228849e+00 -3.037800629715329137e+01 5.020011185598738734e+01 1.658342982717642045e+01 8.051796603132676466e+01 -2.838180626254603567e+01 2.429804166215299155e+00 3.596366438319176240e+00 5.367517811422239760e+01 -2.692540817372795914e+01 9.774400354885193209e+00 2.560993764909280657e+01 1.990548478566969095e+02
1.614312459094937972e-04 -4.132635092086151417e+03 -7.864421862269613261e-02 1.477739409465441967e-01 -5.835505655552646331e-01 1.954114820838211983e+02 5.538171841283684449e-01 1.147443330271123108e+00 5.147638131762170666e+00 -2.022616864397375203e-01 -4.747311438372325831e-02 2.097613413328738741e+00 -3.037738004234716982e+01 4.724682844362171608e+01 1.614112102506915036e+01 8.247818836710985124e+01 -2.799273375515119255e+01 2.062955530153898209e+00 3.544334812543126212e+00 5.067834051566777731e+01 -2.605279692098352484e+01 9.404839989838098546e+00 2.371270139098635710e+01 2.039377475179730084e+02
2.920517779907900018e-05 -4.134344825400805348e+03 -6.035720069950387123e-02 1.285816022043310969e-01 -5.791796609089714387e-01 1.872037906031790726e+02 5.979196672058928463e-01 1.122173502555485980e+00 5.148972036724380530e+00 -2.012967587484064680e-01 -4.352395705211664634e-02 1.778331817535996784e+00 -2.907612797010978056e+01 4.946792473301753290e+01 1.642479770121230231e+01 8.140728660777907066e+01 -3.192036647896634349e+01 2.293308155821294214e+00 3.540014362661825231e+00 5.083506585395713984e+01 -2.800244654417039669e+01 9.562177728236086693e+00 2.568685631569467276e+01 1.994956077095815203e+02
1.545579639516580421e-05 -4.134981187312053407e+03 -3.953658292368866789e-02 6.829321331737620016e-02 -5.812287629491392771e-01 1.988991322345314359e+02 6.725511889492854500e-01 1.050126688012210208e+00 5.145854733736850761e+00 -2.071506388078221406e-01 -5.661864763413237966e-02 1.630140316394841804e+00 -3.085165963490837271e+01 4.821901117056215469e+01 1.522028887510462525e+01 8.144475368455339037e+01 -2.659187166163829374e+01 2.069262967608342940e+00 3.488594181203064082e+00 4.983359158824107737e+01 -2.841535458549566329e+01 9.774183074463982379e+00 2.562677939109448033e+01 1.974256149271971310e+02
4.802274480141307801e-05 -4.133847496667540327e+03 -6.055340571378310666e-02 1.137354055311476653e-01 -5.672019087709108121e-01 1.978006030789543104e+02 5.996824388843524645e-01 1.114020318508598839e+00 5.145285971212173237e+00 -2.007793231840686587e-01 -5.551255966767598693e-02 1.890122300708632075e+00 -3.048912018270704039e+01 4.756678788122026447e+01 1.648170941100002196e+01 8.265951985727882345e+01 -3.413679442074607095e+01 2.010864944005597010e+00 3.031647774756507374e+00 5.185587017867598547e+01 -2.750100646146745476e+01 1.008549826204907518e+01 2.461533679283533971e+01 2.003275775901282145e+02
1.862123238532072369e-05 -4.134794868960480017e+03 -8.618156597219235604e-02 1.418328624517104786e-01 -5.537702567324775949e-01 1.804719032741134015e+02 5.401570844664753679e-01 1.161140883213273023e+00 5.147064359746593709e+00 -1.997129547567015884e-01 -5.476396915877690397e-02 1.880418948251140643e+00 -3.053630039936516027e+01 4.601298645579166191e+01 1.653816609861502585e+01 7.974577419931560485e+01 -2.962399647145426229e+01 2.644507109196725381e+00 3.937407385430580220e+00 5.211357009188988343e+01 -2.842492749487638548e+01 9.617983050044909277e+00 2.528267409596607251e+01 2.001952942201022836e+02
4.367428347663997087e-05 -4.133942411966161671e+03 -4.955503769850788665e-02 1.007613441455959824e-01 -5.836786001448763805e-01 1.781611501302278953e+02 6.266290227219256659e-01 1.098304461941730814e+00 5.149553020655583069e+00 -1.935687159914696309e-01 -5.545844531256327592e-02 1.576851368969095279e+00 -2.993637553484279579e+01 5.031815670597028145e+01 1.609920389937213869e+01 8.127917655201089531e+01 -3.190874984819819815e+01 2.225945397653528168e+00 3.057655784308832558e+00 5.082022857499490698e+01 -2.816776534462906056e+01 9.885459440335475634e+00 2.497965428346182648e+01 2.039728456024620868e+02
1.826933279646795235e-05 -4.134813947565599847e+03 -4.785424742936268683e-02 1.067720358411076431e-01 -5.931358141025100394e-01 1.922287382885986347e+02 6.132574712398781713e-01 1.097914213856318710e+00 5.145959209122242584e+00 -2.074222407611698848e-01 -4.503271834827105025e-02 1.779204368910587641e+00 -3.048670262313990520e+01 4.970941483321500698e+01 1.667880153515399755e+01 8.148081975563836465e+01 -2.956557141066369354e+01 2.513164835046488577e+00 2.324783180213563227e+00 5.165335963961970123e+01 -2.792488686172788448e+01 9.612923573480314232e+00 2.355475208982493740e+01 2.048189541982708874e+02
5.205550801510294825e-05 -4.133766860805168108e+03 -8.398068580665893346e-02 1.402083293989297708e-01 -5.653749752714696264e-01 1.817726075068926832e+02 5.666025911649654745e-01 1.139720391331234373e+00 5.148944802498806261e+00 -2.057156028611877296e-01 -4.852493161877724503e-02 1.834980834875269418e+00 -3.051507968973339757e+01 4.642557863207086655e+01 1.579424730072831551e+01 7.966354661527752512e+01 -3.062321765734878909e+01 2.390317077517245536e+00 4.091204417226101953e+00 5.131853094756522182e+01 -2.776050398863600321e+01 9.189301685801897435e+00 2.336457351304588315e+01 2.124366183621664277e+02
7.785022442949866188e-05 -4.133364384635125134e+03 -4.748316819754407059e-02 8.191934360740629750e-02 -5.803886986656716651e-01 1.981047619421785555e+02 6.435995303983501614e-01 1.080543339577514361e+00 5.147633123360900953e+00 -1.984328616074000351e-01 -5.709592115045736271e-02 1.744057419779999396e+00 -2.852146580687249866e+01 4.608364713554102821e+01 1.638287906780566772e+01 8.231351851219615412e+01 -2.919483066636578883e+01 2.128363945628763965e+00 3.620129122157478285e+00 5.056346818291102352e+01 -2.861625934055354037e+01 9.634704253082437830e+00 2.378373767914332504e+01 2.013978115124119768e+02
3.008819355171208639e-05 -4.134315038562244808e+03 -6.505737146305481944e-02 1.419348409055944116e-01 -5.938822208773997247e-01 1.863157219183065081e+02 5.631350078155796801e-01 1.138050093633086624e+00 5.141869164265905567e+00 -2.077054468025569811e-01 -4.241977221135950771e-02 1.864183892803560560e+00 -2.953593612070261543e+01 4.861295399265542017e+01 1.645953005708533823e+01 8.083216153827466144e+01 -3.112805337983107279e+01 2.398919903130014575e+00 2.711594632843317143e+00 4.865947938837800280e+01 -2.827588550116067267e+01 1.021677213560001718e+01 2.597721847444633880e+01 2.006703882138958193e+02
2.399362029876424295e-05 -4.134541383442119695e+03 -3.968205667750862586e-02 7.736317362214009674e-02 -5.844993182537474574e-01 1.966473872101514360e+02 6.567807746509247702e-01 1.061392174549067091e+00 5.147563288112096735e+00 -1.907063130465274092e-01 -5.242638839029511999e-02 1.673795843533574468e+00 -2.952672105893790899e+01 4.595036933038154814e+01 1.668705897278876904e+01 8.089346887463966596e+01 -3.194996297250273187e+01 2.357239421553525283e+00 2.549636918758757531e+00 5.017177941738248848e+01 -2.926857287954658204e+01 9.964571283814226632e+00 2.552500949998781721e+01 2.059456641751963275e+02
1.640149289065846123e-05 -4.134921799055640804e+03 -6.632923456439135390e-02 1.116717982521754637e-01 -5.739993116063977219e-01 2.025120786489077034e+02 6.001266276473039563e-01 1.129692156342249509e+00 5.152660739980442273e+00 -1.944087359420259009e-01 -4.842493789659707559e-02 1.958656010167642680e+00 -2.927530895632688157e+01 4.592461843977469016e+01 1.615462231826514383e+01 7.900929910991972349e+01 -3.097625204833485668e+01 2.783080004345794833e+00 4.489178412593775036e+00 5.061938527450116254e+01 -2.872431744933143705e+01 1.033176694410609109e+01 2.542341745265219544e+01 2.044049554277621610e+02
2.284193694449087843e-05 -4.134590573230128939e+03 -5.975028337529783573e-02 9.429513025035379803e-02 -5.715590873256148896e-01 1.840371279732569576e+02 6.287332455381366980e-01 1.082667255326021705e+00 5.145807416207190954e+00 -2.012629788014090870e-01 -5.009059900404722043e-02 1.616960404699275600e+00 -3.001942766695495379e+01 4.831879832552188248e+01 1.649859800287423184e+01 7.815791328102561408e+01 -3.125386357472891063e+01 2.453721377764006562e+00 3.391117366850049386e+00 5.191318698924085595e+01 -2.920263972734900904e+01 8.308591949302668311e+00 2.613067794498169505e+01 1.973077095897733955e+02
1.411835378517985704e-05 -4.135071695778429785e+03 -7.262691234482725189e-02 1.309708513290498699e-01 -5.607514337006231919e-01 1.717071861019913683e+02 5.755570744443139208e-01 1.126709773599805731e+00 5.144098532016410985e+00 -1.936651866732814753e-01 -4.987742443024689720e-02 1.685843132808167111e+00 -3.007623249243906116e+01 4.944890031597548585e+01 1.591410152152761270e+01 8.043484254041000270e+01 -2.886023927915547915e+01 1.940207559717244123e+00 2.843768396762369477e+00 5.364849338187849526e+01 -2.827493184432606199e+01 9.437366590264284483e+00 2.273073359094846069e+01 1.962499904778864845e+02
1.674083303186628849e-05 -4.134901320589468014e+03 -7.406331004765266679e-02 1.436138922237861493e-01 -5.878297644920595921e-01 1.747367939650576147e+02 5.673304695874938908e-01 1.140627082414430227e+00 5.148628564770822535e+00 -2.045343278698283918e-01 -4.270024539984995648e-02 1.771325559250847448e+00 -3.051864918957488726e+01 4.815083483100168849e+01 1.697890225984610879e+01 8.049786857146389707e+01 -2.943688315963214563e+01 2.778003675786844262e+00 3.988791473622632644e+00 5.182252283249955127e+01 -2.903036528107509184e+01 9.385130947996088935e+00 2.430669478332292499e+01 2.014490820083690892e+02
1.960794216935197003e-05 -4.134743236719364177e+03 -8.216203368553708086e-02 1.311972115423226393e-01 -5.552787011572020148e-01 1.939257563786101741e+02 5.794557943363974895e-01 1.123073831773226949e+00 5.148090074459140908e+00 -1.988133817260102632e-01 -4.953517925918515807e-02 2.003616202727438012e+00 -2.971831185574188794e+01 4.477984069490447894e+01 1.510810831318809555e+01 7.952399323536785403e+01 -2.952879630597431060e+01 2.770408843501548368e+00 3.411695644341738998e+00 5.215645658371859383e+01 -2.831961326071709095e+01 9.335190168501039665e+00 2.615434295438845425e+01 1.972684367692079093e+02
3.104178867621574844e-05 -4.134283837097713331e+03 -8.065084769172654877e-02 1.429579411838808600e-01 -5.622057804070657028e-01 1.805969302021560168e+02 5.654340565987540090e-01 1.135074931136180076e+00 5.147975208001830616e+00 -2.024212041246455929e-01 -4.928035813231712581e-02 1.858438687870058947e+00 -2.783102079637649240e+01 4.768219785489525009e+01 1.631812673795118940e+01 8.040421577247781215e+01 -2.938439830137136255e+01 2.662271491391865474e+00 4.002870607333175457e+00 5.123218692231134952e+01 -2.891753017743826604e+01 9.321635413464646192e+00 2.382543076954335248e+01 2.022837819196022906e+02
1.722468639400299596e-05 -4.134872827805956149e+03 -5.380058279654145736e-02 1.177221206419776511e-01 -5.803867184109510191e-01 1.773143254716000570e+02 5.998511591775399499e-01 1.116749046404342138e+00 5.147459294395945406e+00 -2.008592596472285052e-01 -4.774346890711278490e-02 1.627787547479942143e+00 -3.098889761907560114e+01 4.915493811953308523e+01 1.605032831616293265e+01 8.225558489727046663e+01 -2.766718056165385065e+01 1.968165654311349044e+00 3.658079322148233281e+00 5.048609880792387372e+01 -2.913388132151931131e+01 1.026286663607045568e+01 2.507131188430678037e+01 2.063017720351888329e+02
2.477218243017599965e-05 -4.134509450068827391e+03 -8.058569966671554063e-02 1.319891981483382881e-01 -5.614365048649938572e-01 1.849490685755215225e+02 5.823083026376324467e-01 1.129263508933492810e+00 5.150821328829415791e+00 -2.007724850118886017e-01 -4.761992393231695431e-02 1.850829927211765202e+00 -3.076210791302912639e+01 4.735862059862250106e+01 1.554491392469781275e+01 7.907333200607169488e+01 -2.981702384851661236e+01 2.144793034894121320e+00 3.559202509918701907e+00 5.357852815163521853e+01 -2.789763579343198785e+01 8.360216873445679653e+00 2.271775636411232924e+01 2.017299028794011804e+02
1.504204647814228753e-05 -4.135008322037955622e+03 -6.513432048769089711e-02 1.343391916993074420e-01 -5.774374593921054455e-01 1.793888288821467540e+02 5.660154074133101343e-01 1.137068832356352477e+00 5.145101695570114764e+00 -1.955652113849035700e-01 -4.619493427342380443e-02 1.763083693098284721e+00 -2.838550097353567025e+01 4.848279915627728798e+01 1.676277501953327231e+01 8.163402657588659395e+01 -3.063653425138718944e+01 2.180003823020748577e+00 2.818858806884927404e+00 5.192124401434761438e+01 -2.801282620373859800e+01 1.012056725240984001e+01 2.544054532418549286e+01 2.076875044847925551e+02
4.519869342411308191e-05 -4.133908103236371971e+03 -6.507666072978254834e-02 1.264346952011496106e-01 -5.722308516800724831e-01 1.941909877189075644e+02 5.730346351450689157e-01 1.131100249969026805e+00 5.153613471096111454e+00 -2.010197832244062788e-01 -4.992780554066866827e-02 1.929120706412547070e+00 -3.045056296279148000e+01 4.717280614923247128e+01 1.623017894984535303e+01 7.897882557761181488e+01 -3.192672707543863453e+01 2.162363514800702546e+00 3.383459305451252952e+00 5.129771854121534602e+01 -2.823744983284404952e+01 9.359923973163208899e+00 2.623818155914914385e+01 2.030589529956201602e+02
2.969973282301547081e-05 -4.134328033366336058e+03 -7.251691652777737807e-02 1.461395392552716499e-01 -5.704343342976283537e-01 1.884132390412948155e+02 5.579793311820999691e-01 1.145837231082256213e+00 5.149478651952788866e+00 -2.010509371813951063e-01 -5.039521579100747495e-02 1.926412634508281485e+00 -2.948859595664913513e+01 4.924165690850745847e+01 1.546611178444079471e+01 7.836945101471914654e+01 -2.810098717536376967e+01 2.666689341105143995e+00 4.544174282480994975e+00 4.977595643096655209e+01 -2.935944933261745859e+01 8.571252603193801889e+00 2.579830732374188784e+01 2.050117254043364312e+02
4.977622767146986494e-05 -4.133811633902180802e+03 -5.647500203660722751e-02 1.247313884372261705e-01 -5.665246825845691170e-01 1.869010068762201513e+02 5.957819234840509015e-01 1.110177720985727312e+00 5.146553074367046676e+00 -2.011258617537259319e-01 -5.497879345476119894e-02 1.752681675763763769e+00 -3.020245180011912112e+01 4.895346049934745736e+01 1.572599490953519030e+01 7.989485671034456971e+01 -3.116659759759582471e+01 2.808012464200149161e+00 2.088682983943157545e+00 5.067643319144599445e+01 -2.926730841457845145e+01 9.148816606281084063e+00 2.446387059335242142e+01 2.045096264952763647e+02
1.847580847271758389e-05 -4.134802709190005771e+03 -8.294452542460763189e-02 1.464541220041989666e-01 -5.652836092152515590e-01 1.861249630085619913e+02 5.626726058148849852e-01 1.146353701309493545e+00 5.149000538881525202e+00 -1.979459494373585482e-01 -5.308924495216960082e-02 1.956987926344859741e+00 -3.079487118848101090e+01 4.736273039132976237e+01 1.649332741377163103e+01 7.993166987413691515e+01 -3.134914789673558744e+01 2.502997902433579114e+00 3.738312228892537448e+00 5.237591216173031938e+01 -2.672097942657029535e+01 1.072096421168222591e+01 2.600277929553551814e+01 2.025398373431381742e+02
1.543928926734167685e-05 -4.134982255904616977e+03 -4.539850556648332425e-02 9.195992631748192703e-02 -5.825858221273207960e-01 1.893973060715203189e+02 6.305978829865449553e-01 1.091307509580181634e+00 5.152704471763201788e+00 -2.023447328949536939e-01 -5.394403978817052803e-02 1.742026343615774797e+00 -3.101669167153943363e+01 4.699561571657318382e+01 1.591868981912325509e+01 7.700891579409763210e+01 -2.640582591610510121e+01 2.235537898976125426e+00 3.054334040566764052e+00 5.049099152429836579e+01 -2.848291376211560078e+01 9.655822284061033045e+00 2.494322935539084085e+01 2.036696119254735038e+02
2.996249280724201734e-05 -4.134319225056544383e+03 -5.338162174610315558e-02 1.204442358169837413e-01 -5.849064985383272131e-01 1.934801552996675014e+02 5.935568543564238020e-01 1.116788428971660085e+00 5.147982532081900153e+00 -2.117060415336138313e-01 -5.413160569529607002e-02 1.814031797667651214e+00 -3.018746882787030472e+01 4.523159167900803368e+01 1.650806346305522254e+01 8.223170554238178909e+01 -3.089842505754970148e+01 2.183420615709197321e+00 3.106417668938044052e+00 5.140303551345715505e+01 -2.881423933662341597e+01 9.053267052168244788e+00 2.526280921604029572e+01 2.060367760669662403e+02
6.631956522409208552e-05 -4.133524686461169040e+03 -7.427050267057737354e-02 1.415673695353390771e-01 -5.698352698336530686e-01 1.794116559138527123e+02 5.561663674861891948e-01 1.165578414662847617e+00 5.151254816497665701e+00 -1.974487797950796875e-01 -4.900293096072516619e-02 1.826957555588224036e+00 -2.940168595553956266e+01 5.024798455312007661e+01 1.611217909805351312e+01 8.035931208421543204e+01 -3.104497377934828251e+01 2.338537396387341261e+00 3.903303419440007360e+00 5.279647222575611920e+01 -2.853588802155562121e+01 9.619714309927140050e+00 2.602179393509373995e+01 1.977024114902756651e+02
2.339637177774710821e-05 -4.134566590458137398e+03 -6.057619174942133200e-02 1.317467066190727565e-01 -5.864735914877736711e-01 1.998070192023747040e+02 5.823589160280475685e-01 1.138018351140761775e+00 5.147059318568622643e+00 -2.040146717637636442e-01 -4.814503785078771969e-02 2.000300317952574236e+00 -2.930112223327157039e+01 4.941502877445591935e+01 1.626923001010716163e+01 8.038253336937528104e+01 -2.925677093669600026e+01 2.107104119761782357e+00 3.434887330296287900e+00 4.855629516760384945e+01 -2.795243431906158094e+01 1.017051501479448916e+01 2.212056369378967347e+01 2.034014532442530765e+02
3.014222468707256392e-05 -4.134313244413991015e+03 -6.626508683667593769e-02 1.165604928845699051e-01 -5.655359922911880055e-01 1.964123200635081901e+02 5.984765276412612467e-01 1.101688234593953819e+00 5.146217171965766113e+00 -1.925203523869785105e-01 -5.586151899333779980e-02 1.903468351466439668e+00 -2.917620775262119537e+01 4.638000035782729924e+01 1.618050308717500130e+01 8.041449624332686597e+01 -3.077281003705994067e+01 2.608015607070246489e+00 2.006976835024487649e+00 5.011534213751001232e+01 -2.802124990809795690e+01 1.004744187610540074e+01 2.315861761004878261e+01 2.017549739469384349e+02
4.731793768046855072e-05 -4.133862281960493419e+03 -7.709717326630484424e-02 1.263662932405662798e-01 -5.563278047412696381e-01 1.738842571706541378e+02 5.751881019375268966e-01 1.128840308799559100e+00 5.144098031426202589e+00 -1.962601875944343099e-01 -4.918679338599929451e-02 1.722263155162113923e+00 -2.986431135000458426e+01 4.503776433399231394e+01 1.636466034639516565e+01 7.906244495944925177e+01 -2.949318769194223933e+01 2.285869331457690556e+00 2.882115128814977112e+00 5.244668743179303760e+01 -2.694632299674108822e+01 1.044972273563982057e+01 2.527221660866341324e+01 2.036589303476108341e+02
2.986832240073251739e-05 -4.134322372948945485e+03 -5.880585767390154872e-02 1.080217995418649435e-01 -5.661205724670157480e-01 1.781271346235386943e+02 6.013209550583349383e-01 1.109111283021551264e+00 5.146875661068754049e+00 -2.079830394253709969e-01 -5.340032565877406157e-02 1.698022711905987192e+00 -3.016673864571768604e+01 4.727177826921724346e+01 1.635227699601304963e+01 8.333531858847986484e+01 -3.023511741091419935e+01 2.399392117214405040e+00 3.944350406403729359e+00 5.098295232691274492e+01 -2.658136847911777068e+01 9.766637269381316599e+00 2.369643802081289152e+01 2.043278997316448908e+02
1.412165355516085919e-05 -4.135071462083731603e+03 -5.684603847444792690e-02 1.072591814136686639e-01 -5.889284292545622357e-01 1.916753257281945366e+02 6.012414092339799510e-01 1.107591919925374091e+00 5.144967829128237469e+00 -2.104993207387224619e-01 -5.162121027640509396e-02 1.863409181713749474e+00 -3.053476776348418298e+01 4.764499143973743855e+01 1.578209456119317267e+01 8.025028848299741924e+01 -2.938523877580647081e+01 2.074799419995221328e+00 2.647263923437503941e+00 5.129341438207823956e+01 -2.756617293824777448e+01 9.649299545744117523e+00 2.433817674918592644e+01 2.025035509801911360e+02
1.414486256587484477e-05 -4.135069819927632125e+03 -4.814093116865721111e-02 8.993691064146835945e-02 -5.794012488151856211e-01 1.933609382849590190e+02 6.364066354762095701e-01 1.093782498443580664e+00 5.148440285741610722e+00 -1.895253287048435098e-01 -5.156767480318880104e-02 1.710693644570350669e+00 -3.056208694410202042e+01 4.826939948568976035e+01 1.567571673577983304e+01 7.850709661179888599e+01 -3.179502643297178111e+01 2.426089617053595049e+00 2.392405204557301879e+00 5.092898929258682017e+01 -2.865606667389073436e+01 1.042678541914998647e+01 2.419846497172750688e+01 2.008278853285035837e+02
2.794515460309969523e-05 -4.134388927591133324e+03 -6.800188110910418415e-02 1.350721698257183745e-01 -5.734830176597052187e-01 1.928973629945184882e+02 5.843305162307682599e-01 1.128956920321270818e+00 5.148498903653298875e+00 -2.079783355908895182e-01 -4.950939814805455086e-02 1.968855360910584773e+00 -2.946668108268264064e+01 5.022457235603716441e+01 1.565044559620165643e+01 7.569410186088632031e+01 -2.828840236308388967e+01 2.630458142350633466e+00 3.627753590482729606e+00 5.100132707897797957e+01 -2.729845727939161293e+01 9.330765991215406174e+00 2.566076421252194706e+01 2.037273227464253580e+02
2.202688862568390679e-05 -4.134626907498920446e+03 -5.527123307916981254e-02 1.171164585544282322e-01 -5.737077250906175152e-01 1.970247818519131329e+02 5.856688882787540740e-01 1.118051650014469489e+00 5.148632183480026825e+00 -1.986120231085619636e-01 -5.670428209267486253e-02 1.892344042261239645e+00 -2.894420457569484029e+01 4.531319951529233236e+01 1.554050905538439942e+01 7.958986724178906513e+01 -3.072529117914945118e+01 2.457932955072572589e+00 2.886930350903149645e+00 4.971253023038035934e+01 -2.905062623128438304e+01 9.513573965204136229e+00 2.599368562440496078e+01 2.033185670589336951e+02
1.713438290575791485e-05 -4.134878084275238507e+03 -5.406446207818045580e-02 1.442401527660654714e-01 -5.963168405379550840e-01 1.775007465496655357e+02 5.688004533589838818e-01 1.136180957504228539e+00 5.146111631055163116e+00 -2.020384444055729478e-01 -4.597541934921700602e-02 1.740998515080980802e+00 -3.057892926597048699e+01 4.926235286132496327e+01 1.612440924211555426e+01 7.681908638398394373e+01 -3.016787234258862327e+01 2.660819541800973909e+00 3.779441142538142451e+00 4.916710165730231097e+01 -2.770886010451573611e+01 9.211232240030842178e+00 2.346481033657843440e+01 1.965825112209552685e+02
2.473922695991125106e-05 -4.134510781296337882e+03 -8.106275040079670424e-02 1.278273819235725417e-01 -5.534594972103441535e-01 1.725717834376634698e+02 5.686394731950463743e-01 1.130755726460725974e+00 5.147875965102621798e+00 -1.985667797493628761e-01 -5.493551556222575627e-02 1.722658037399320552e+00 -2.970539248090810247e+01 4.855977957667012390e+01 1.671942092056177742e+01 7.904792937112037521e+01 -2.945350526830517879e+01 2.391070109596382665e+00 3.711643176415813095e+00 5.353078967735691407e+01 -2.756294949084895052e+01 9.878295831915352210e+00 2.302944561700403980e+01 2.035812528441542781e+02
2.836636744281198892e-05 -4.134373967217822610e+03 -7.944460301948251535e-02 1.446627506539215069e-01 -5.673667809036762044e-01 1.710834571636957548e+02 5.674743514692787150e-01 1.141388288938216311e+00 5.149957929714413574e+00 -2.037404323680531704e-01 -4.627306261382702068e-02 1.716505213065397495e+00 -3.014675765683600162e+01 4.927415934365541972e+01 1.610825704976992512e+01 8.056474305685368620e+01 -2.979276998878535210e+01 2.013675806090353682e+00 2.337866556327616863e+00 4.961039275586698238e+01 -2.771688040091953553e+01 9.217777913206104401e+00 2.671708037874431696e+01 2.028547309697895571e+02
3.204838773932001006e-05 -4.134251924538690218e+03 -7.117392111884364436e-02 1.420972701833736751e-01 -5.658512624633313948e-01 1.812066651486235571e+02 5.630439155067207269e-01 1.129075244582935733e+00 5.138855038735606229e+00 -2.000142405899449916e-01 -5.287403304699633821e-02 1.776203703574285031e+00 -3.037593976150495223e+01 4.640821293205199538e+01 1.580369655766689085e+01 8.094161899915575020e+01 -3.137190594729756299e+01 2.266412228187908440e+00 2.571645679351308722e+00 4.894686811935289228e+01 -2.817094271381947124e+01 9.685079498367832329e+00 2.558795172633598725e+01 2.014756312242421643e+02
3.822735812111637823e-05 -4.134075619975787959e+03 -5.995361253624140185e-02 1.082199892540055830e-01 -5.471358136334543154e-01 1.823895195321714198e+02 6.189026883989217076e-01 1.095505397844488860e+00 5.150100246020112849e+00 -2.027775357240493292e-01 -5.997291987882036324e-02 1.652007410032098056e+00 -3.073699070783956699e+01 4.667240192958522016e+01 1.665876233955865260e+01 7.994314987900430935e+01 -3.161763832993523238e+01 2.755793561170949424e+00 3.474067404690139860e+00 5.344486244130142438e+01 -2.896599061708985801e+01 9.729520478660603544e+00 2.425442590815818278e+01 1.984156292575054295e+02
1.473963693000458013e-05 -4.135028631161402700e+03 -5.639821174567245798e-02 1.142417474519832055e-01 -5.788380503942445188e-01 1.984543767440011095e+02 6.146247498122201502e-01 1.101038968232924686e+00 5.147400022051189517e+00 -2.069520549157406464e-01 -5.708065543570373102e-02 1.930218733131765507e+00 -3.021320365421621545e+01 4.597867666837096579e+01 1.582434117317266242e+01 8.267455988925564725e+01 -3.156727962725432235e+01 2.426220554250901884e+00 3.839169739938586012e+00 5.271536895266193312e+01 -2.688138432205403205e+01 1.025689230530857365e+01 2.421794008681910171e+01 2.105435440106616625e+02
1.478843405530932894e-05 -4.135025326023742309e+03 -7.528734847024856625e-02 1.256540916064432245e-01 -5.506539816375606300e-01 1.966194871289403352e+02 5.905696259112319657e-01 1.107741826111845906e+00 5.146326996618908467e+00 -1.975457431526763674e-01 -5.638545154769425416e-02 1.944303889840333310e+00 -2.897519152346455940e+01 4.783534073518935514e+01 1.533024406145388951e+01 7.898671191786831969e+01 -2.984624857978229784e+01 2.236010329381366013e+00 3.411605334381895283e+00 4.953871126289666194e+01 -2.836864744288658358e+01 1.088347119939803065e+01 2.406742262265493082e+01 2.058525283215280126e+02
1.769444752495105406e-05 -4.134845920525035581e+03 -5.571962140891001392e-02 1.012929882267794290e-01 -5.759559402833711594e-01 1.776941445282379846e+02 6.249915494787341430e-01 1.096228363990969790e+00 5.152520567906147875e+00 -1.884206875471212683e-01 -5.479574651655827466e-02 1.586836855157078174e+00 -2.943609058604769757e+01 4.668855679389649538e+01 1.543083176441328774e+01 7.907699131401446380e+01 -3.063729656019086178e+01 2.465958055080874622e+00 4.096047575848360545e+00 5.078876530017395652e+01 -2.780275598205423648e+01 1.009382240833944877e+01 2.582607320481222857e+01 2.062811231470539326e+02
2.461527486344284197e-05 -4.134515804236596523e+03 -6.133388154427456274e-02 1.301062147287241066e-01 -5.800856676758057162e-01 1.671169497706510754e+02 5.859928436666529405e-01 1.117007739992629256e+00 5.145437118419421196e+00 -1.990431329386275205e-01 -4.745832784292103312e-02 1.631737453513359748e+00 -2.888605172788615505e+01 4.493487760961434674e+01 1.668146632269695928e+01 8.031783638015087945e+01 -2.762114111746578260e+01 2.560935974158962125e+00 2.998054159018326281e+00 5.007668594179437349e+01 -2.777029285230551636e+01 1.036504039230978691e+01 2.567419007275684351e+01 2.036028995007237370e+02
